episode_reward,max-path-return_agent_1,max-path-return_agent_0,episodes,total-samples,mean-path-return_agent_1,last-path-return_agent_0,mean-path-return_agent_0,last-path-return_agent_1
358,50.0,50.0,358,1018,16.666666666666668,10.0,3.3333333333333335,50.0
359,50.0,50.0,359,1021,3.3333333333333335,50.0,16.666666666666668,10.0
360,50.0,50.0,360,1024,16.666666666666668,10.0,3.3333333333333335,50.0
361,50.0,50.0,361,1026,-5.0,-10.0,-5.0,-10.0
362,50.0,50.0,362,1029,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
363,50.0,50.0,363,1031,5.0,50.0,25.0,10.0
364,50.0,50.0,364,1034,16.666666666666668,10.0,3.3333333333333335,50.0
365,50.0,50.0,365,1037,3.3333333333333335,50.0,16.666666666666668,10.0
366,50.0,50.0,366,1040,16.666666666666668,10.0,3.3333333333333335,50.0
367,50.0,50.0,367,1043,3.3333333333333335,50.0,16.666666666666668,10.0
368,50.0,50.0,368,1045,5.0,50.0,25.0,10.0
369,50.0,50.0,369,1047,-5.0,-10.0,-5.0,-10.0
370,50.0,50.0,370,1050,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
371,50.0,50.0,371,1053,3.3333333333333335,50.0,16.666666666666668,10.0
372,50.0,50.0,372,1056,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
373,50.0,50.0,373,1059,16.666666666666668,10.0,3.3333333333333335,50.0
374,50.0,50.0,374,1062,3.3333333333333335,50.0,16.666666666666668,10.0
375,50.0,50.0,375,1065,3.3333333333333335,50.0,16.666666666666668,10.0
376,50.0,50.0,376,1068,3.3333333333333335,50.0,16.666666666666668,10.0
377,50.0,50.0,377,1071,16.666666666666668,10.0,3.3333333333333335,50.0
378,50.0,50.0,378,1074,16.666666666666668,10.0,3.3333333333333335,50.0
379,50.0,50.0,379,1077,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
380,50.0,50.0,380,1080,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
381,50.0,50.0,381,1083,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
382,50.0,50.0,382,1085,5.0,50.0,25.0,10.0
383,50.0,50.0,383,1088,16.666666666666668,10.0,3.3333333333333335,50.0
384,50.0,50.0,384,1091,3.3333333333333335,50.0,16.666666666666668,10.0
385,50.0,50.0,385,1093,5.0,50.0,25.0,10.0
386,50.0,50.0,386,1095,5.0,50.0,25.0,10.0
387,50.0,50.0,387,1097,5.0,50.0,25.0,10.0
388,50.0,50.0,388,1099,5.0,50.0,25.0,10.0
389,50.0,50.0,389,1102,3.3333333333333335,50.0,16.666666666666668,10.0
390,50.0,50.0,390,1105,3.3333333333333335,50.0,16.666666666666668,10.0
391,50.0,50.0,391,1108,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
392,50.0,50.0,392,1111,3.3333333333333335,50.0,16.666666666666668,10.0
393,50.0,50.0,393,1113,5.0,50.0,25.0,10.0
394,50.0,50.0,394,1115,5.0,50.0,25.0,10.0
395,50.0,50.0,395,1117,5.0,50.0,25.0,10.0
396,50.0,50.0,396,1120,3.3333333333333335,50.0,16.666666666666668,10.0
397,50.0,50.0,397,1122,5.0,50.0,25.0,10.0
398,50.0,50.0,398,1125,3.3333333333333335,50.0,16.666666666666668,10.0
399,50.0,50.0,399,1128,3.3333333333333335,50.0,16.666666666666668,10.0
400,50.0,50.0,400,1131,3.3333333333333335,50.0,16.666666666666668,10.0
401,50.0,50.0,401,1134,3.3333333333333335,50.0,16.666666666666668,10.0
402,50.0,50.0,402,1137,3.3333333333333335,50.0,16.666666666666668,10.0
403,50.0,50.0,403,1140,3.3333333333333335,50.0,16.666666666666668,10.0
404,50.0,50.0,404,1143,16.666666666666668,10.0,3.3333333333333335,50.0
405,50.0,50.0,405,1145,5.0,50.0,25.0,10.0
406,50.0,50.0,406,1147,5.0,50.0,25.0,10.0
407,50.0,50.0,407,1149,5.0,50.0,25.0,10.0
408,50.0,50.0,408,1151,5.0,50.0,25.0,10.0
409,50.0,50.0,409,1154,3.3333333333333335,50.0,16.666666666666668,10.0
410,50.0,50.0,410,1156,5.0,50.0,25.0,10.0
411,50.0,50.0,411,1159,3.3333333333333335,50.0,16.666666666666668,10.0
412,50.0,50.0,412,1161,5.0,50.0,25.0,10.0
413,50.0,50.0,413,1164,3.3333333333333335,50.0,16.666666666666668,10.0
414,50.0,50.0,414,1166,5.0,50.0,25.0,10.0
415,50.0,50.0,415,1169,3.3333333333333335,50.0,16.666666666666668,10.0
416,50.0,50.0,416,1171,5.0,50.0,25.0,10.0
417,50.0,50.0,417,1174,3.3333333333333335,50.0,16.666666666666668,10.0
418,50.0,50.0,418,1176,5.0,50.0,25.0,10.0
419,50.0,50.0,419,1178,5.0,50.0,25.0,10.0
420,50.0,50.0,420,1180,5.0,50.0,25.0,10.0
421,50.0,50.0,421,1183,3.3333333333333335,50.0,16.666666666666668,10.0
422,50.0,50.0,422,1185,5.0,50.0,25.0,10.0
423,50.0,50.0,423,1187,5.0,50.0,25.0,10.0
424,50.0,50.0,424,1189,5.0,50.0,25.0,10.0
425,50.0,50.0,425,1192,3.3333333333333335,50.0,16.666666666666668,10.0
426,50.0,50.0,426,1194,5.0,50.0,25.0,10.0
427,50.0,50.0,427,1197,3.3333333333333335,50.0,16.666666666666668,10.0
428,50.0,50.0,428,1200,16.666666666666668,10.0,3.3333333333333335,50.0
429,50.0,50.0,429,1202,5.0,50.0,25.0,10.0
430,50.0,50.0,430,1204,5.0,50.0,25.0,10.0
431,50.0,50.0,431,1207,16.666666666666668,10.0,3.3333333333333335,50.0
432,50.0,50.0,432,1210,3.3333333333333335,50.0,16.666666666666668,10.0
433,50.0,50.0,433,1212,5.0,50.0,25.0,10.0
434,50.0,50.0,434,1214,5.0,50.0,25.0,10.0
435,50.0,50.0,435,1216,5.0,50.0,25.0,10.0
436,50.0,50.0,436,1218,5.0,50.0,25.0,10.0
437,50.0,50.0,437,1220,5.0,50.0,25.0,10.0
438,50.0,50.0,438,1223,3.3333333333333335,50.0,16.666666666666668,10.0
439,50.0,50.0,439,1226,3.3333333333333335,50.0,16.666666666666668,10.0
440,50.0,50.0,440,1228,5.0,50.0,25.0,10.0
441,50.0,50.0,441,1230,5.0,50.0,25.0,10.0
442,50.0,50.0,442,1233,3.3333333333333335,50.0,16.666666666666668,10.0
443,50.0,50.0,443,1235,5.0,50.0,25.0,10.0
444,50.0,50.0,444,1237,5.0,50.0,25.0,10.0
445,50.0,50.0,445,1239,5.0,50.0,25.0,10.0
446,50.0,50.0,446,1241,5.0,50.0,25.0,10.0
447,50.0,50.0,447,1243,5.0,50.0,25.0,10.0
448,50.0,50.0,448,1245,5.0,50.0,25.0,10.0
449,50.0,50.0,449,1247,5.0,50.0,25.0,10.0
450,50.0,50.0,450,1250,3.3333333333333335,50.0,16.666666666666668,10.0
451,50.0,50.0,451,1252,5.0,50.0,25.0,10.0
452,50.0,50.0,452,1255,3.3333333333333335,50.0,16.666666666666668,10.0
453,50.0,50.0,453,1257,5.0,50.0,25.0,10.0
454,50.0,50.0,454,1259,5.0,50.0,25.0,10.0
455,50.0,50.0,455,1261,5.0,50.0,25.0,10.0
456,50.0,50.0,456,1264,16.666666666666668,10.0,3.3333333333333335,50.0
457,50.0,50.0,457,1267,3.3333333333333335,50.0,16.666666666666668,10.0
458,50.0,50.0,458,1269,5.0,50.0,25.0,10.0
459,50.0,50.0,459,1271,5.0,50.0,25.0,10.0
460,50.0,50.0,460,1274,3.3333333333333335,50.0,16.666666666666668,10.0
461,50.0,50.0,461,1276,5.0,50.0,25.0,10.0
462,50.0,50.0,462,1278,-5.0,-10.0,-5.0,-10.0
463,50.0,50.0,463,1280,5.0,50.0,25.0,10.0
464,50.0,50.0,464,1283,3.3333333333333335,50.0,16.666666666666668,10.0
465,50.0,50.0,465,1285,5.0,50.0,25.0,10.0
466,50.0,50.0,466,1287,5.0,50.0,25.0,10.0
467,50.0,50.0,467,1289,5.0,50.0,25.0,10.0
468,50.0,50.0,468,1292,3.3333333333333335,50.0,16.666666666666668,10.0
469,50.0,50.0,469,1295,3.3333333333333335,50.0,16.666666666666668,10.0
470,50.0,50.0,470,1298,3.3333333333333335,50.0,16.666666666666668,10.0
471,50.0,50.0,471,1300,5.0,50.0,25.0,10.0
472,50.0,50.0,472,1302,5.0,50.0,25.0,10.0
473,50.0,50.0,473,1304,5.0,50.0,25.0,10.0
474,50.0,50.0,474,1306,5.0,50.0,25.0,10.0
475,50.0,50.0,475,1308,5.0,50.0,25.0,10.0
476,50.0,50.0,476,1310,5.0,50.0,25.0,10.0
477,50.0,50.0,477,1313,3.3333333333333335,50.0,16.666666666666668,10.0
478,50.0,50.0,478,1315,5.0,50.0,25.0,10.0
479,50.0,50.0,479,1317,5.0,50.0,25.0,10.0
480,50.0,50.0,480,1319,5.0,50.0,25.0,10.0
481,50.0,50.0,481,1321,5.0,50.0,25.0,10.0
482,50.0,50.0,482,1323,5.0,50.0,25.0,10.0
483,50.0,50.0,483,1325,5.0,50.0,25.0,10.0
484,50.0,50.0,484,1327,5.0,50.0,25.0,10.0
485,50.0,50.0,485,1329,5.0,50.0,25.0,10.0
486,50.0,50.0,486,1331,5.0,50.0,25.0,10.0
487,50.0,50.0,487,1334,16.666666666666668,10.0,3.3333333333333335,50.0
488,50.0,50.0,488,1337,3.3333333333333335,50.0,16.666666666666668,10.0
489,50.0,50.0,489,1340,16.666666666666668,10.0,3.3333333333333335,50.0
490,50.0,50.0,490,1342,5.0,50.0,25.0,10.0
491,50.0,50.0,491,1344,5.0,50.0,25.0,10.0
492,50.0,50.0,492,1346,5.0,50.0,25.0,10.0
493,50.0,50.0,493,1348,5.0,50.0,25.0,10.0
494,50.0,50.0,494,1350,5.0,50.0,25.0,10.0
495,50.0,50.0,495,1352,5.0,50.0,25.0,10.0
496,50.0,50.0,496,1354,5.0,50.0,25.0,10.0
497,50.0,50.0,497,1357,3.3333333333333335,50.0,16.666666666666668,10.0
498,50.0,50.0,498,1359,5.0,50.0,25.0,10.0
499,50.0,50.0,499,1361,5.0,50.0,25.0,10.0
500,50.0,50.0,500,1363,5.0,50.0,25.0,10.0
501,50.0,50.0,501,1365,5.0,50.0,25.0,10.0
502,50.0,50.0,502,1367,5.0,50.0,25.0,10.0
503,50.0,50.0,503,1369,5.0,50.0,25.0,10.0
504,50.0,50.0,504,1372,3.3333333333333335,50.0,16.666666666666668,10.0
505,50.0,50.0,505,1375,16.666666666666668,10.0,3.3333333333333335,50.0
506,50.0,50.0,506,1377,5.0,50.0,25.0,10.0
507,50.0,50.0,507,1379,5.0,50.0,25.0,10.0
508,50.0,50.0,508,1382,3.3333333333333335,50.0,16.666666666666668,10.0
509,50.0,50.0,509,1385,16.666666666666668,10.0,3.3333333333333335,50.0
510,50.0,50.0,510,1387,5.0,50.0,25.0,10.0
511,50.0,50.0,511,1390,3.3333333333333335,50.0,16.666666666666668,10.0
512,50.0,50.0,512,1392,5.0,50.0,25.0,10.0
513,50.0,50.0,513,1394,5.0,50.0,25.0,10.0
514,50.0,50.0,514,1396,5.0,50.0,25.0,10.0
515,50.0,50.0,515,1399,3.3333333333333335,50.0,16.666666666666668,10.0
516,50.0,50.0,516,1402,3.3333333333333335,50.0,16.666666666666668,10.0
517,50.0,50.0,517,1404,5.0,50.0,25.0,10.0
518,50.0,50.0,518,1406,5.0,50.0,25.0,10.0
519,50.0,50.0,519,1409,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
520,50.0,50.0,520,1411,5.0,50.0,25.0,10.0
521,50.0,50.0,521,1414,3.3333333333333335,50.0,16.666666666666668,10.0
522,50.0,50.0,522,1416,5.0,50.0,25.0,10.0
523,50.0,50.0,523,1418,5.0,50.0,25.0,10.0
524,50.0,50.0,524,1420,5.0,50.0,25.0,10.0
525,50.0,50.0,525,1422,5.0,50.0,25.0,10.0
526,50.0,50.0,526,1424,5.0,50.0,25.0,10.0
527,50.0,50.0,527,1427,16.666666666666668,10.0,3.3333333333333335,50.0
528,50.0,50.0,528,1429,5.0,50.0,25.0,10.0
529,50.0,50.0,529,1432,3.3333333333333335,50.0,16.666666666666668,10.0
530,50.0,50.0,530,1434,5.0,50.0,25.0,10.0
531,50.0,50.0,531,1436,5.0,50.0,25.0,10.0
532,50.0,50.0,532,1439,3.3333333333333335,50.0,16.666666666666668,10.0
533,50.0,50.0,533,1441,5.0,50.0,25.0,10.0
534,50.0,50.0,534,1444,3.3333333333333335,50.0,16.666666666666668,10.0
535,50.0,50.0,535,1446,5.0,50.0,25.0,10.0
536,50.0,50.0,536,1448,5.0,50.0,25.0,10.0
537,50.0,50.0,537,1450,5.0,50.0,25.0,10.0
538,50.0,50.0,538,1453,3.3333333333333335,50.0,16.666666666666668,10.0
539,50.0,50.0,539,1456,3.3333333333333335,50.0,16.666666666666668,10.0
540,50.0,50.0,540,1458,5.0,50.0,25.0,10.0
541,50.0,50.0,541,1461,3.3333333333333335,50.0,16.666666666666668,10.0
542,50.0,50.0,542,1463,5.0,50.0,25.0,10.0
543,50.0,50.0,543,1465,5.0,50.0,25.0,10.0
544,50.0,50.0,544,1468,3.3333333333333335,50.0,16.666666666666668,10.0
545,50.0,50.0,545,1470,5.0,50.0,25.0,10.0
546,50.0,50.0,546,1472,5.0,50.0,25.0,10.0
547,50.0,50.0,547,1475,3.3333333333333335,50.0,16.666666666666668,10.0
548,50.0,50.0,548,1477,5.0,50.0,25.0,10.0
549,50.0,50.0,549,1479,5.0,50.0,25.0,10.0
550,50.0,50.0,550,1481,5.0,50.0,25.0,10.0
551,50.0,50.0,551,1483,5.0,50.0,25.0,10.0
552,50.0,50.0,552,1485,5.0,50.0,25.0,10.0
553,50.0,50.0,553,1487,5.0,50.0,25.0,10.0
554,50.0,50.0,554,1489,5.0,50.0,25.0,10.0
555,50.0,50.0,555,1491,5.0,50.0,25.0,10.0
556,50.0,50.0,556,1494,16.666666666666668,10.0,3.3333333333333335,50.0
557,50.0,50.0,557,1497,3.3333333333333335,50.0,16.666666666666668,10.0
558,50.0,50.0,558,1499,5.0,50.0,25.0,10.0
559,50.0,50.0,559,1502,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
560,50.0,50.0,560,1505,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
561,50.0,50.0,561,1508,16.666666666666668,10.0,3.3333333333333335,50.0
562,50.0,50.0,562,1510,5.0,50.0,25.0,10.0
563,50.0,50.0,563,1512,5.0,50.0,25.0,10.0
564,50.0,50.0,564,1515,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
565,50.0,50.0,565,1517,5.0,50.0,25.0,10.0
566,50.0,50.0,566,1519,5.0,50.0,25.0,10.0
567,50.0,50.0,567,1522,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
568,50.0,50.0,568,1524,5.0,50.0,25.0,10.0
569,50.0,50.0,569,1526,5.0,50.0,25.0,10.0
570,50.0,50.0,570,1528,5.0,50.0,25.0,10.0
571,50.0,50.0,571,1530,5.0,50.0,25.0,10.0
572,50.0,50.0,572,1533,16.666666666666668,10.0,3.3333333333333335,50.0
573,50.0,50.0,573,1535,5.0,50.0,25.0,10.0
574,50.0,50.0,574,1537,5.0,50.0,25.0,10.0
575,50.0,50.0,575,1539,5.0,50.0,25.0,10.0
576,50.0,50.0,576,1541,5.0,50.0,25.0,10.0
577,50.0,50.0,577,1544,3.3333333333333335,50.0,16.666666666666668,10.0
578,50.0,50.0,578,1546,5.0,50.0,25.0,10.0
579,50.0,50.0,579,1549,16.666666666666668,10.0,3.3333333333333335,50.0
580,50.0,50.0,580,1551,5.0,50.0,25.0,10.0
581,50.0,50.0,581,1553,5.0,50.0,25.0,10.0
582,50.0,50.0,582,1555,5.0,50.0,25.0,10.0
583,50.0,50.0,583,1557,5.0,50.0,25.0,10.0
584,50.0,50.0,584,1559,5.0,50.0,25.0,10.0
585,50.0,50.0,585,1562,3.3333333333333335,50.0,16.666666666666668,10.0
586,50.0,50.0,586,1564,5.0,50.0,25.0,10.0
587,50.0,50.0,587,1566,5.0,50.0,25.0,10.0
588,50.0,50.0,588,1568,5.0,50.0,25.0,10.0
589,50.0,50.0,589,1570,5.0,50.0,25.0,10.0
590,50.0,50.0,590,1572,-2.5,-5.0,-2.5,-5.0
591,50.0,50.0,591,1575,3.3333333333333335,50.0,16.666666666666668,10.0
592,50.0,50.0,592,1578,16.666666666666668,10.0,3.3333333333333335,50.0
593,50.0,50.0,593,1580,5.0,50.0,25.0,10.0
594,50.0,50.0,594,1583,16.666666666666668,10.0,3.3333333333333335,50.0
595,50.0,50.0,595,1585,5.0,50.0,25.0,10.0
596,50.0,50.0,596,1587,5.0,50.0,25.0,10.0
597,50.0,50.0,597,1589,5.0,50.0,25.0,10.0
598,50.0,50.0,598,1591,5.0,50.0,25.0,10.0
599,50.0,50.0,599,1594,16.666666666666668,10.0,3.3333333333333335,50.0
600,50.0,50.0,600,1597,3.3333333333333335,50.0,16.666666666666668,10.0
601,50.0,50.0,601,1599,5.0,50.0,25.0,10.0
602,50.0,50.0,602,1601,5.0,50.0,25.0,10.0
603,50.0,50.0,603,1603,5.0,50.0,25.0,10.0
604,50.0,50.0,604,1605,5.0,50.0,25.0,10.0
605,50.0,50.0,605,1607,5.0,50.0,25.0,10.0
606,50.0,50.0,606,1609,5.0,50.0,25.0,10.0
607,50.0,50.0,607,1611,5.0,50.0,25.0,10.0
608,50.0,50.0,608,1613,5.0,50.0,25.0,10.0
609,50.0,50.0,609,1616,3.3333333333333335,50.0,16.666666666666668,10.0
610,50.0,50.0,610,1619,3.3333333333333335,50.0,16.666666666666668,10.0
611,50.0,50.0,611,1621,5.0,50.0,25.0,10.0
612,50.0,50.0,612,1624,16.666666666666668,10.0,3.3333333333333335,50.0
613,50.0,50.0,613,1626,5.0,50.0,25.0,10.0
614,50.0,50.0,614,1628,5.0,50.0,25.0,10.0
615,50.0,50.0,615,1631,16.666666666666668,10.0,3.3333333333333335,50.0
616,50.0,50.0,616,1633,5.0,50.0,25.0,10.0
617,50.0,50.0,617,1635,5.0,50.0,25.0,10.0
618,50.0,50.0,618,1637,5.0,50.0,25.0,10.0
619,50.0,50.0,619,1640,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
620,50.0,50.0,620,1643,3.3333333333333335,50.0,16.666666666666668,10.0
621,50.0,50.0,621,1646,3.3333333333333335,50.0,16.666666666666668,10.0
622,50.0,50.0,622,1649,3.3333333333333335,50.0,16.666666666666668,10.0
623,50.0,50.0,623,1652,3.3333333333333335,50.0,16.666666666666668,10.0
624,50.0,50.0,624,1654,5.0,50.0,25.0,10.0
625,50.0,50.0,625,1656,5.0,50.0,25.0,10.0
626,50.0,50.0,626,1658,5.0,50.0,25.0,10.0
627,50.0,50.0,627,1660,5.0,50.0,25.0,10.0
628,50.0,50.0,628,1662,5.0,50.0,25.0,10.0
629,50.0,50.0,629,1664,5.0,50.0,25.0,10.0
630,50.0,50.0,630,1666,5.0,50.0,25.0,10.0
631,50.0,50.0,631,1669,16.666666666666668,10.0,3.3333333333333335,50.0
632,50.0,50.0,632,1671,5.0,50.0,25.0,10.0
633,50.0,50.0,633,1673,5.0,50.0,25.0,10.0
634,50.0,50.0,634,1676,3.3333333333333335,50.0,16.666666666666668,10.0
635,50.0,50.0,635,1679,3.3333333333333335,50.0,16.666666666666668,10.0
636,50.0,50.0,636,1681,5.0,50.0,25.0,10.0
637,50.0,50.0,637,1683,5.0,50.0,25.0,10.0
638,50.0,50.0,638,1685,5.0,50.0,25.0,10.0
639,50.0,50.0,639,1688,3.3333333333333335,50.0,16.666666666666668,10.0
640,50.0,50.0,640,1691,3.3333333333333335,50.0,16.666666666666668,10.0
641,50.0,50.0,641,1693,5.0,50.0,25.0,10.0
642,50.0,50.0,642,1695,5.0,50.0,25.0,10.0
643,50.0,50.0,643,1698,3.3333333333333335,50.0,16.666666666666668,10.0
644,50.0,50.0,644,1700,5.0,50.0,25.0,10.0
645,50.0,50.0,645,1703,3.3333333333333335,50.0,16.666666666666668,10.0
646,50.0,50.0,646,1705,5.0,50.0,25.0,10.0
647,50.0,50.0,647,1708,3.3333333333333335,50.0,16.666666666666668,10.0
648,50.0,50.0,648,1711,3.3333333333333335,50.0,16.666666666666668,10.0
649,50.0,50.0,649,1714,3.3333333333333335,50.0,16.666666666666668,10.0
650,50.0,50.0,650,1716,5.0,50.0,25.0,10.0
651,50.0,50.0,651,1719,3.3333333333333335,50.0,16.666666666666668,10.0
652,50.0,50.0,652,1722,16.666666666666668,10.0,3.3333333333333335,50.0
653,50.0,50.0,653,1724,5.0,50.0,25.0,10.0
654,50.0,50.0,654,1727,3.3333333333333335,50.0,16.666666666666668,10.0
655,50.0,50.0,655,1729,5.0,50.0,25.0,10.0
656,50.0,50.0,656,1731,5.0,50.0,25.0,10.0
657,50.0,50.0,657,1733,5.0,50.0,25.0,10.0
658,50.0,50.0,658,1736,3.3333333333333335,50.0,16.666666666666668,10.0
659,50.0,50.0,659,1739,3.3333333333333335,50.0,16.666666666666668,10.0
660,50.0,50.0,660,1741,5.0,50.0,25.0,10.0
661,50.0,50.0,661,1744,3.3333333333333335,50.0,16.666666666666668,10.0
662,50.0,50.0,662,1746,5.0,50.0,25.0,10.0
663,50.0,50.0,663,1748,5.0,50.0,25.0,10.0
664,50.0,50.0,664,1750,5.0,50.0,25.0,10.0
665,50.0,50.0,665,1752,5.0,50.0,25.0,10.0
666,50.0,50.0,666,1754,5.0,50.0,25.0,10.0
667,50.0,50.0,667,1756,5.0,50.0,25.0,10.0
668,50.0,50.0,668,1758,5.0,50.0,25.0,10.0
669,50.0,50.0,669,1760,5.0,50.0,25.0,10.0
670,50.0,50.0,670,1763,16.666666666666668,10.0,3.3333333333333335,50.0
671,50.0,50.0,671,1765,5.0,50.0,25.0,10.0
672,50.0,50.0,672,1767,5.0,50.0,25.0,10.0
673,50.0,50.0,673,1769,5.0,50.0,25.0,10.0
674,50.0,50.0,674,1771,5.0,50.0,25.0,10.0
675,50.0,50.0,675,1773,5.0,50.0,25.0,10.0
676,50.0,50.0,676,1775,5.0,50.0,25.0,10.0
677,50.0,50.0,677,1778,3.3333333333333335,50.0,16.666666666666668,10.0
678,50.0,50.0,678,1780,5.0,50.0,25.0,10.0
679,50.0,50.0,679,1782,5.0,50.0,25.0,10.0
680,50.0,50.0,680,1784,5.0,50.0,25.0,10.0
681,50.0,50.0,681,1786,5.0,50.0,25.0,10.0
682,50.0,50.0,682,1788,5.0,50.0,25.0,10.0
683,50.0,50.0,683,1791,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
684,50.0,50.0,684,1793,5.0,50.0,25.0,10.0
685,50.0,50.0,685,1795,5.0,50.0,25.0,10.0
686,50.0,50.0,686,1797,5.0,50.0,25.0,10.0
687,50.0,50.0,687,1799,5.0,50.0,25.0,10.0
688,50.0,50.0,688,1801,5.0,50.0,25.0,10.0
689,50.0,50.0,689,1803,5.0,50.0,25.0,10.0
690,50.0,50.0,690,1806,3.3333333333333335,50.0,16.666666666666668,10.0
691,50.0,50.0,691,1808,5.0,50.0,25.0,10.0
692,50.0,50.0,692,1810,5.0,50.0,25.0,10.0
693,50.0,50.0,693,1812,5.0,50.0,25.0,10.0
694,50.0,50.0,694,1815,3.3333333333333335,50.0,16.666666666666668,10.0
695,50.0,50.0,695,1817,5.0,50.0,25.0,10.0
696,50.0,50.0,696,1819,5.0,50.0,25.0,10.0
697,50.0,50.0,697,1821,5.0,50.0,25.0,10.0
698,50.0,50.0,698,1823,5.0,50.0,25.0,10.0
699,50.0,50.0,699,1825,5.0,50.0,25.0,10.0
700,50.0,50.0,700,1827,5.0,50.0,25.0,10.0
701,50.0,50.0,701,1829,5.0,50.0,25.0,10.0
702,50.0,50.0,702,1831,5.0,50.0,25.0,10.0
703,50.0,50.0,703,1833,5.0,50.0,25.0,10.0
704,50.0,50.0,704,1835,5.0,50.0,25.0,10.0
705,50.0,50.0,705,1837,5.0,50.0,25.0,10.0
706,50.0,50.0,706,1839,5.0,50.0,25.0,10.0
707,50.0,50.0,707,1841,5.0,50.0,25.0,10.0
708,50.0,50.0,708,1843,5.0,50.0,25.0,10.0
709,50.0,50.0,709,1846,3.3333333333333335,50.0,16.666666666666668,10.0
710,50.0,50.0,710,1848,5.0,50.0,25.0,10.0
711,50.0,50.0,711,1851,16.666666666666668,10.0,3.3333333333333335,50.0
712,50.0,50.0,712,1853,5.0,50.0,25.0,10.0
713,50.0,50.0,713,1855,5.0,50.0,25.0,10.0
714,50.0,50.0,714,1857,5.0,50.0,25.0,10.0
715,50.0,50.0,715,1860,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
716,50.0,50.0,716,1863,-1.6666666666666667,-5.0,-1.6666666666666667,-5.0
717,50.0,50.0,717,1866,3.3333333333333335,50.0,16.666666666666668,10.0
718,50.0,50.0,718,1869,3.3333333333333335,50.0,16.666666666666668,10.0
719,50.0,50.0,719,1871,5.0,50.0,25.0,10.0
720,50.0,50.0,720,1874,3.3333333333333335,50.0,16.666666666666668,10.0
721,50.0,50.0,721,1877,3.3333333333333335,50.0,16.666666666666668,10.0
722,50.0,50.0,722,1879,5.0,50.0,25.0,10.0
723,50.0,50.0,723,1881,5.0,50.0,25.0,10.0
724,50.0,50.0,724,1883,5.0,50.0,25.0,10.0
725,50.0,50.0,725,1885,5.0,50.0,25.0,10.0
726,50.0,50.0,726,1887,5.0,50.0,25.0,10.0
727,50.0,50.0,727,1889,5.0,50.0,25.0,10.0
728,50.0,50.0,728,1891,5.0,50.0,25.0,10.0
729,50.0,50.0,729,1893,5.0,50.0,25.0,10.0
730,50.0,50.0,730,1895,5.0,50.0,25.0,10.0
731,50.0,50.0,731,1898,3.3333333333333335,50.0,16.666666666666668,10.0
732,50.0,50.0,732,1900,5.0,50.0,25.0,10.0
733,50.0,50.0,733,1903,16.666666666666668,10.0,3.3333333333333335,50.0
734,50.0,50.0,734,1905,5.0,50.0,25.0,10.0
735,50.0,50.0,735,1908,3.3333333333333335,50.0,16.666666666666668,10.0
736,50.0,50.0,736,1910,5.0,50.0,25.0,10.0
737,50.0,50.0,737,1913,3.3333333333333335,50.0,16.666666666666668,10.0
738,50.0,50.0,738,1915,5.0,50.0,25.0,10.0
739,50.0,50.0,739,1918,3.3333333333333335,50.0,16.666666666666668,10.0
740,50.0,50.0,740,1920,5.0,50.0,25.0,10.0
741,50.0,50.0,741,1922,5.0,50.0,25.0,10.0
742,50.0,50.0,742,1924,5.0,50.0,25.0,10.0
743,50.0,50.0,743,1927,3.3333333333333335,50.0,16.666666666666668,10.0
744,50.0,50.0,744,1929,5.0,50.0,25.0,10.0
745,50.0,50.0,745,1931,5.0,50.0,25.0,10.0
746,50.0,50.0,746,1933,5.0,50.0,25.0,10.0
747,50.0,50.0,747,1935,5.0,50.0,25.0,10.0
748,50.0,50.0,748,1937,5.0,50.0,25.0,10.0
749,50.0,50.0,749,1939,5.0,50.0,25.0,10.0
750,50.0,50.0,750,1942,3.3333333333333335,50.0,16.666666666666668,10.0
751,50.0,50.0,751,1944,5.0,50.0,25.0,10.0
752,50.0,50.0,752,1946,5.0,50.0,25.0,10.0
753,50.0,50.0,753,1949,3.3333333333333335,50.0,16.666666666666668,10.0
754,50.0,50.0,754,1951,5.0,50.0,25.0,10.0
755,50.0,50.0,755,1954,3.3333333333333335,50.0,16.666666666666668,10.0
756,50.0,50.0,756,1956,5.0,50.0,25.0,10.0
757,50.0,50.0,757,1959,3.3333333333333335,50.0,16.666666666666668,10.0
758,50.0,50.0,758,1961,5.0,50.0,25.0,10.0
759,50.0,50.0,759,1964,3.3333333333333335,50.0,16.666666666666668,10.0
760,50.0,50.0,760,1966,5.0,50.0,25.0,10.0
