last-path-return_agent_1,last-path-return_agent_0,episode_reward,mean-path-return_agent_0,episodes,max-path-return_agent_0,total-samples,max-path-return_agent_1,mean-path-return_agent_1
50.0,10.0,374,3.3333333333333335,374,50.0,1002,50.0,16.666666666666668
50.0,10.0,375,5.0,375,50.0,1004,50.0,25.0
50.0,10.0,376,5.0,376,50.0,1006,50.0,25.0
50.0,10.0,377,5.0,377,50.0,1008,50.0,25.0
50.0,10.0,378,5.0,378,50.0,1010,50.0,25.0
50.0,10.0,379,3.3333333333333335,379,50.0,1013,50.0,16.666666666666668
10.0,50.0,380,16.666666666666668,380,50.0,1016,50.0,3.3333333333333335
50.0,10.0,381,5.0,381,50.0,1018,50.0,25.0
50.0,10.0,382,3.3333333333333335,382,50.0,1021,50.0,16.666666666666668
10.0,50.0,383,16.666666666666668,383,50.0,1024,50.0,3.3333333333333335
50.0,10.0,384,3.3333333333333335,384,50.0,1027,50.0,16.666666666666668
50.0,10.0,385,3.3333333333333335,385,50.0,1030,50.0,16.666666666666668
50.0,10.0,386,3.3333333333333335,386,50.0,1033,50.0,16.666666666666668
50.0,10.0,387,5.0,387,50.0,1035,50.0,25.0
50.0,10.0,388,5.0,388,50.0,1037,50.0,25.0
50.0,10.0,389,5.0,389,50.0,1039,50.0,25.0
50.0,10.0,390,3.3333333333333335,390,50.0,1042,50.0,16.666666666666668
50.0,10.0,391,3.3333333333333335,391,50.0,1045,50.0,16.666666666666668
50.0,10.0,392,5.0,392,50.0,1047,50.0,25.0
50.0,10.0,393,5.0,393,50.0,1049,50.0,25.0
50.0,10.0,394,3.3333333333333335,394,50.0,1052,50.0,16.666666666666668
50.0,10.0,395,5.0,395,50.0,1054,50.0,25.0
50.0,10.0,396,5.0,396,50.0,1056,50.0,25.0
50.0,10.0,397,5.0,397,50.0,1058,50.0,25.0
50.0,10.0,398,5.0,398,50.0,1060,50.0,25.0
50.0,10.0,399,5.0,399,50.0,1062,50.0,25.0
50.0,10.0,400,5.0,400,50.0,1064,50.0,25.0
50.0,10.0,401,5.0,401,50.0,1066,50.0,25.0
50.0,10.0,402,5.0,402,50.0,1068,50.0,25.0
50.0,10.0,403,5.0,403,50.0,1070,50.0,25.0
50.0,10.0,404,5.0,404,50.0,1072,50.0,25.0
50.0,10.0,405,3.3333333333333335,405,50.0,1075,50.0,16.666666666666668
50.0,10.0,406,3.3333333333333335,406,50.0,1078,50.0,16.666666666666668
50.0,10.0,407,5.0,407,50.0,1080,50.0,25.0
50.0,10.0,408,5.0,408,50.0,1082,50.0,25.0
50.0,10.0,409,5.0,409,50.0,1084,50.0,25.0
50.0,10.0,410,5.0,410,50.0,1086,50.0,25.0
10.0,50.0,411,16.666666666666668,411,50.0,1089,50.0,3.3333333333333335
50.0,10.0,412,5.0,412,50.0,1091,50.0,25.0
50.0,10.0,413,5.0,413,50.0,1093,50.0,25.0
50.0,10.0,414,5.0,414,50.0,1095,50.0,25.0
50.0,10.0,415,5.0,415,50.0,1097,50.0,25.0
50.0,10.0,416,5.0,416,50.0,1099,50.0,25.0
50.0,10.0,417,5.0,417,50.0,1101,50.0,25.0
50.0,10.0,418,5.0,418,50.0,1103,50.0,25.0
50.0,10.0,419,3.3333333333333335,419,50.0,1106,50.0,16.666666666666668
50.0,10.0,420,5.0,420,50.0,1108,50.0,25.0
50.0,10.0,421,3.3333333333333335,421,50.0,1111,50.0,16.666666666666668
50.0,10.0,422,5.0,422,50.0,1113,50.0,25.0
50.0,10.0,423,5.0,423,50.0,1115,50.0,25.0
50.0,10.0,424,5.0,424,50.0,1117,50.0,25.0
50.0,10.0,425,5.0,425,50.0,1119,50.0,25.0
50.0,10.0,426,5.0,426,50.0,1121,50.0,25.0
50.0,10.0,427,5.0,427,50.0,1123,50.0,25.0
50.0,10.0,428,5.0,428,50.0,1125,50.0,25.0
50.0,10.0,429,3.3333333333333335,429,50.0,1128,50.0,16.666666666666668
50.0,10.0,430,5.0,430,50.0,1130,50.0,25.0
50.0,10.0,431,5.0,431,50.0,1132,50.0,25.0
50.0,10.0,432,5.0,432,50.0,1134,50.0,25.0
50.0,10.0,433,5.0,433,50.0,1136,50.0,25.0
50.0,10.0,434,5.0,434,50.0,1138,50.0,25.0
50.0,10.0,435,3.3333333333333335,435,50.0,1141,50.0,16.666666666666668
50.0,10.0,436,5.0,436,50.0,1143,50.0,25.0
50.0,10.0,437,5.0,437,50.0,1145,50.0,25.0
50.0,10.0,438,3.3333333333333335,438,50.0,1148,50.0,16.666666666666668
50.0,10.0,439,5.0,439,50.0,1150,50.0,25.0
-5.0,-5.0,440,-1.6666666666666667,440,50.0,1153,50.0,-1.6666666666666667
50.0,10.0,441,5.0,441,50.0,1155,50.0,25.0
50.0,10.0,442,5.0,442,50.0,1157,50.0,25.0
50.0,10.0,443,5.0,443,50.0,1159,50.0,25.0
50.0,10.0,444,5.0,444,50.0,1161,50.0,25.0
50.0,10.0,445,5.0,445,50.0,1163,50.0,25.0
50.0,10.0,446,5.0,446,50.0,1165,50.0,25.0
50.0,10.0,447,5.0,447,50.0,1167,50.0,25.0
50.0,10.0,448,5.0,448,50.0,1169,50.0,25.0
50.0,10.0,449,3.3333333333333335,449,50.0,1172,50.0,16.666666666666668
50.0,10.0,450,3.3333333333333335,450,50.0,1175,50.0,16.666666666666668
50.0,10.0,451,5.0,451,50.0,1177,50.0,25.0
50.0,10.0,452,3.3333333333333335,452,50.0,1180,50.0,16.666666666666668
50.0,10.0,453,5.0,453,50.0,1182,50.0,25.0
50.0,10.0,454,5.0,454,50.0,1184,50.0,25.0
50.0,10.0,455,5.0,455,50.0,1186,50.0,25.0
50.0,10.0,456,3.3333333333333335,456,50.0,1189,50.0,16.666666666666668
50.0,10.0,457,3.3333333333333335,457,50.0,1192,50.0,16.666666666666668
50.0,10.0,458,3.3333333333333335,458,50.0,1195,50.0,16.666666666666668
50.0,10.0,459,5.0,459,50.0,1197,50.0,25.0
50.0,10.0,460,3.3333333333333335,460,50.0,1200,50.0,16.666666666666668
50.0,10.0,461,5.0,461,50.0,1202,50.0,25.0
50.0,10.0,462,3.3333333333333335,462,50.0,1205,50.0,16.666666666666668
10.0,50.0,463,16.666666666666668,463,50.0,1208,50.0,3.3333333333333335
50.0,10.0,464,3.3333333333333335,464,50.0,1211,50.0,16.666666666666668
50.0,10.0,465,5.0,465,50.0,1213,50.0,25.0
50.0,10.0,466,5.0,466,50.0,1215,50.0,25.0
50.0,10.0,467,5.0,467,50.0,1217,50.0,25.0
50.0,10.0,468,5.0,468,50.0,1219,50.0,25.0
50.0,10.0,469,5.0,469,50.0,1221,50.0,25.0
50.0,10.0,470,5.0,470,50.0,1223,50.0,25.0
50.0,10.0,471,3.3333333333333335,471,50.0,1226,50.0,16.666666666666668
50.0,10.0,472,5.0,472,50.0,1228,50.0,25.0
50.0,10.0,473,3.3333333333333335,473,50.0,1231,50.0,16.666666666666668
50.0,10.0,474,5.0,474,50.0,1233,50.0,25.0
50.0,10.0,475,3.3333333333333335,475,50.0,1236,50.0,16.666666666666668
50.0,10.0,476,5.0,476,50.0,1238,50.0,25.0
50.0,10.0,477,3.3333333333333335,477,50.0,1241,50.0,16.666666666666668
50.0,10.0,478,5.0,478,50.0,1243,50.0,25.0
50.0,10.0,479,3.3333333333333335,479,50.0,1246,50.0,16.666666666666668
50.0,10.0,480,5.0,480,50.0,1248,50.0,25.0
10.0,50.0,481,16.666666666666668,481,50.0,1251,50.0,3.3333333333333335
50.0,10.0,482,3.3333333333333335,482,50.0,1254,50.0,16.666666666666668
50.0,10.0,483,5.0,483,50.0,1256,50.0,25.0
50.0,10.0,484,5.0,484,50.0,1258,50.0,25.0
50.0,10.0,485,3.3333333333333335,485,50.0,1261,50.0,16.666666666666668
50.0,10.0,486,3.3333333333333335,486,50.0,1264,50.0,16.666666666666668
-5.0,-5.0,487,-2.5,487,50.0,1266,50.0,-2.5
-5.0,-5.0,488,-2.5,488,50.0,1268,50.0,-2.5
50.0,10.0,489,3.3333333333333335,489,50.0,1271,50.0,16.666666666666668
50.0,10.0,490,3.3333333333333335,490,50.0,1274,50.0,16.666666666666668
50.0,10.0,491,5.0,491,50.0,1276,50.0,25.0
50.0,10.0,492,5.0,492,50.0,1278,50.0,25.0
50.0,10.0,493,5.0,493,50.0,1280,50.0,25.0
50.0,10.0,494,3.3333333333333335,494,50.0,1283,50.0,16.666666666666668
50.0,10.0,495,3.3333333333333335,495,50.0,1286,50.0,16.666666666666668
50.0,10.0,496,5.0,496,50.0,1288,50.0,25.0
50.0,10.0,497,3.3333333333333335,497,50.0,1291,50.0,16.666666666666668
50.0,10.0,498,3.3333333333333335,498,50.0,1294,50.0,16.666666666666668
50.0,10.0,499,3.3333333333333335,499,50.0,1297,50.0,16.666666666666668
50.0,10.0,500,5.0,500,50.0,1299,50.0,25.0
50.0,10.0,501,5.0,501,50.0,1301,50.0,25.0
50.0,10.0,502,3.3333333333333335,502,50.0,1304,50.0,16.666666666666668
50.0,10.0,503,5.0,503,50.0,1306,50.0,25.0
50.0,10.0,504,5.0,504,50.0,1308,50.0,25.0
50.0,10.0,505,5.0,505,50.0,1310,50.0,25.0
50.0,10.0,506,5.0,506,50.0,1312,50.0,25.0
50.0,10.0,507,5.0,507,50.0,1314,50.0,25.0
50.0,10.0,508,5.0,508,50.0,1316,50.0,25.0
50.0,10.0,509,3.3333333333333335,509,50.0,1319,50.0,16.666666666666668
50.0,10.0,510,5.0,510,50.0,1321,50.0,25.0
50.0,10.0,511,3.3333333333333335,511,50.0,1324,50.0,16.666666666666668
50.0,10.0,512,3.3333333333333335,512,50.0,1327,50.0,16.666666666666668
50.0,10.0,513,3.3333333333333335,513,50.0,1330,50.0,16.666666666666668
10.0,50.0,514,16.666666666666668,514,50.0,1333,50.0,3.3333333333333335
50.0,10.0,515,5.0,515,50.0,1335,50.0,25.0
50.0,10.0,516,3.3333333333333335,516,50.0,1338,50.0,16.666666666666668
10.0,50.0,517,16.666666666666668,517,50.0,1341,50.0,3.3333333333333335
10.0,50.0,518,16.666666666666668,518,50.0,1344,50.0,3.3333333333333335
50.0,10.0,519,5.0,519,50.0,1346,50.0,25.0
50.0,10.0,520,5.0,520,50.0,1348,50.0,25.0
50.0,10.0,521,5.0,521,50.0,1350,50.0,25.0
50.0,10.0,522,5.0,522,50.0,1352,50.0,25.0
50.0,10.0,523,5.0,523,50.0,1354,50.0,25.0
50.0,10.0,524,5.0,524,50.0,1356,50.0,25.0
50.0,10.0,525,5.0,525,50.0,1358,50.0,25.0
50.0,10.0,526,3.3333333333333335,526,50.0,1361,50.0,16.666666666666668
-5.0,-5.0,527,-1.6666666666666667,527,50.0,1364,50.0,-1.6666666666666667
50.0,10.0,528,5.0,528,50.0,1366,50.0,25.0
50.0,10.0,529,3.3333333333333335,529,50.0,1369,50.0,16.666666666666668
50.0,10.0,530,5.0,530,50.0,1371,50.0,25.0
50.0,10.0,531,5.0,531,50.0,1373,50.0,25.0
50.0,10.0,532,5.0,532,50.0,1375,50.0,25.0
50.0,10.0,533,5.0,533,50.0,1377,50.0,25.0
50.0,10.0,534,5.0,534,50.0,1379,50.0,25.0
50.0,10.0,535,5.0,535,50.0,1381,50.0,25.0
50.0,10.0,536,5.0,536,50.0,1383,50.0,25.0
50.0,10.0,537,5.0,537,50.0,1385,50.0,25.0
50.0,10.0,538,3.3333333333333335,538,50.0,1388,50.0,16.666666666666668
50.0,10.0,539,5.0,539,50.0,1390,50.0,25.0
50.0,10.0,540,5.0,540,50.0,1392,50.0,25.0
50.0,10.0,541,5.0,541,50.0,1394,50.0,25.0
50.0,10.0,542,5.0,542,50.0,1396,50.0,25.0
50.0,10.0,543,3.3333333333333335,543,50.0,1399,50.0,16.666666666666668
-5.0,-5.0,544,-1.6666666666666667,544,50.0,1402,50.0,-1.6666666666666667
50.0,10.0,545,5.0,545,50.0,1404,50.0,25.0
50.0,10.0,546,5.0,546,50.0,1406,50.0,25.0
50.0,10.0,547,5.0,547,50.0,1408,50.0,25.0
50.0,10.0,548,3.3333333333333335,548,50.0,1411,50.0,16.666666666666668
50.0,10.0,549,3.3333333333333335,549,50.0,1414,50.0,16.666666666666668
50.0,10.0,550,5.0,550,50.0,1416,50.0,25.0
50.0,10.0,551,3.3333333333333335,551,50.0,1419,50.0,16.666666666666668
50.0,10.0,552,3.3333333333333335,552,50.0,1422,50.0,16.666666666666668
10.0,50.0,553,16.666666666666668,553,50.0,1425,50.0,3.3333333333333335
50.0,10.0,554,3.3333333333333335,554,50.0,1428,50.0,16.666666666666668
50.0,10.0,555,5.0,555,50.0,1430,50.0,25.0
10.0,50.0,556,16.666666666666668,556,50.0,1433,50.0,3.3333333333333335
50.0,10.0,557,5.0,557,50.0,1435,50.0,25.0
50.0,10.0,558,5.0,558,50.0,1437,50.0,25.0
50.0,10.0,559,5.0,559,50.0,1439,50.0,25.0
50.0,10.0,560,3.3333333333333335,560,50.0,1442,50.0,16.666666666666668
50.0,10.0,561,5.0,561,50.0,1444,50.0,25.0
50.0,10.0,562,5.0,562,50.0,1446,50.0,25.0
50.0,10.0,563,3.3333333333333335,563,50.0,1449,50.0,16.666666666666668
50.0,10.0,564,5.0,564,50.0,1451,50.0,25.0
50.0,10.0,565,5.0,565,50.0,1453,50.0,25.0
50.0,10.0,566,5.0,566,50.0,1455,50.0,25.0
50.0,10.0,567,5.0,567,50.0,1457,50.0,25.0
50.0,10.0,568,5.0,568,50.0,1459,50.0,25.0
50.0,10.0,569,3.3333333333333335,569,50.0,1462,50.0,16.666666666666668
50.0,10.0,570,3.3333333333333335,570,50.0,1465,50.0,16.666666666666668
50.0,10.0,571,3.3333333333333335,571,50.0,1468,50.0,16.666666666666668
50.0,10.0,572,5.0,572,50.0,1470,50.0,25.0
50.0,10.0,573,5.0,573,50.0,1472,50.0,25.0
50.0,10.0,574,5.0,574,50.0,1474,50.0,25.0
10.0,50.0,575,16.666666666666668,575,50.0,1477,50.0,3.3333333333333335
50.0,10.0,576,3.3333333333333335,576,50.0,1480,50.0,16.666666666666668
50.0,10.0,577,5.0,577,50.0,1482,50.0,25.0
50.0,10.0,578,5.0,578,50.0,1484,50.0,25.0
50.0,10.0,579,5.0,579,50.0,1486,50.0,25.0
10.0,50.0,580,16.666666666666668,580,50.0,1489,50.0,3.3333333333333335
50.0,10.0,581,3.3333333333333335,581,50.0,1492,50.0,16.666666666666668
10.0,50.0,582,16.666666666666668,582,50.0,1495,50.0,3.3333333333333335
50.0,10.0,583,3.3333333333333335,583,50.0,1498,50.0,16.666666666666668
50.0,10.0,584,3.3333333333333335,584,50.0,1501,50.0,16.666666666666668
50.0,10.0,585,5.0,585,50.0,1503,50.0,25.0
50.0,10.0,586,3.3333333333333335,586,50.0,1506,50.0,16.666666666666668
50.0,10.0,587,5.0,587,50.0,1508,50.0,25.0
50.0,10.0,588,5.0,588,50.0,1510,50.0,25.0
50.0,10.0,589,5.0,589,50.0,1512,50.0,25.0
50.0,10.0,590,5.0,590,50.0,1514,50.0,25.0
50.0,10.0,591,5.0,591,50.0,1516,50.0,25.0
50.0,10.0,592,5.0,592,50.0,1518,50.0,25.0
50.0,10.0,593,5.0,593,50.0,1520,50.0,25.0
50.0,10.0,594,5.0,594,50.0,1522,50.0,25.0
50.0,10.0,595,5.0,595,50.0,1524,50.0,25.0
50.0,10.0,596,3.3333333333333335,596,50.0,1527,50.0,16.666666666666668
10.0,50.0,597,16.666666666666668,597,50.0,1530,50.0,3.3333333333333335
50.0,10.0,598,5.0,598,50.0,1532,50.0,25.0
50.0,10.0,599,5.0,599,50.0,1534,50.0,25.0
50.0,10.0,600,5.0,600,50.0,1536,50.0,25.0
50.0,10.0,601,5.0,601,50.0,1538,50.0,25.0
50.0,10.0,602,5.0,602,50.0,1540,50.0,25.0
50.0,10.0,603,5.0,603,50.0,1542,50.0,25.0
50.0,10.0,604,3.3333333333333335,604,50.0,1545,50.0,16.666666666666668
50.0,10.0,605,5.0,605,50.0,1547,50.0,25.0
50.0,10.0,606,5.0,606,50.0,1549,50.0,25.0
50.0,10.0,607,5.0,607,50.0,1551,50.0,25.0
50.0,10.0,608,3.3333333333333335,608,50.0,1554,50.0,16.666666666666668
50.0,10.0,609,5.0,609,50.0,1556,50.0,25.0
50.0,10.0,610,5.0,610,50.0,1558,50.0,25.0
50.0,10.0,611,5.0,611,50.0,1560,50.0,25.0
10.0,50.0,612,16.666666666666668,612,50.0,1563,50.0,3.3333333333333335
50.0,10.0,613,5.0,613,50.0,1565,50.0,25.0
50.0,10.0,614,5.0,614,50.0,1567,50.0,25.0
50.0,10.0,615,5.0,615,50.0,1569,50.0,25.0
50.0,10.0,616,5.0,616,50.0,1571,50.0,25.0
10.0,50.0,617,16.666666666666668,617,50.0,1574,50.0,3.3333333333333335
50.0,10.0,618,5.0,618,50.0,1576,50.0,25.0
50.0,10.0,619,5.0,619,50.0,1578,50.0,25.0
50.0,10.0,620,5.0,620,50.0,1580,50.0,25.0
50.0,10.0,621,3.3333333333333335,621,50.0,1583,50.0,16.666666666666668
10.0,50.0,622,16.666666666666668,622,50.0,1586,50.0,3.3333333333333335
50.0,10.0,623,5.0,623,50.0,1588,50.0,25.0
50.0,10.0,624,3.3333333333333335,624,50.0,1591,50.0,16.666666666666668
50.0,10.0,625,5.0,625,50.0,1593,50.0,25.0
50.0,10.0,626,5.0,626,50.0,1595,50.0,25.0
50.0,10.0,627,3.3333333333333335,627,50.0,1598,50.0,16.666666666666668
50.0,10.0,628,5.0,628,50.0,1600,50.0,25.0
50.0,10.0,629,5.0,629,50.0,1602,50.0,25.0
50.0,10.0,630,5.0,630,50.0,1604,50.0,25.0
-5.0,-5.0,631,-2.5,631,50.0,1606,50.0,-2.5
50.0,10.0,632,5.0,632,50.0,1608,50.0,25.0
50.0,10.0,633,5.0,633,50.0,1610,50.0,25.0
50.0,10.0,634,5.0,634,50.0,1612,50.0,25.0
-5.0,-5.0,635,-2.5,635,50.0,1614,50.0,-2.5
10.0,50.0,636,16.666666666666668,636,50.0,1617,50.0,3.3333333333333335
50.0,10.0,637,5.0,637,50.0,1619,50.0,25.0
50.0,10.0,638,5.0,638,50.0,1621,50.0,25.0
50.0,10.0,639,3.3333333333333335,639,50.0,1624,50.0,16.666666666666668
50.0,10.0,640,5.0,640,50.0,1626,50.0,25.0
50.0,10.0,641,5.0,641,50.0,1628,50.0,25.0
50.0,10.0,642,5.0,642,50.0,1630,50.0,25.0
50.0,10.0,643,5.0,643,50.0,1632,50.0,25.0
50.0,10.0,644,3.3333333333333335,644,50.0,1635,50.0,16.666666666666668
50.0,10.0,645,3.3333333333333335,645,50.0,1638,50.0,16.666666666666668
50.0,10.0,646,5.0,646,50.0,1640,50.0,25.0
50.0,10.0,647,5.0,647,50.0,1642,50.0,25.0
50.0,10.0,648,3.3333333333333335,648,50.0,1645,50.0,16.666666666666668
50.0,10.0,649,3.3333333333333335,649,50.0,1648,50.0,16.666666666666668
50.0,10.0,650,5.0,650,50.0,1650,50.0,25.0
50.0,10.0,651,5.0,651,50.0,1652,50.0,25.0
50.0,10.0,652,5.0,652,50.0,1654,50.0,25.0
50.0,10.0,653,5.0,653,50.0,1656,50.0,25.0
50.0,10.0,654,3.3333333333333335,654,50.0,1659,50.0,16.666666666666668
50.0,10.0,655,5.0,655,50.0,1661,50.0,25.0
50.0,10.0,656,5.0,656,50.0,1663,50.0,25.0
50.0,10.0,657,5.0,657,50.0,1665,50.0,25.0
50.0,10.0,658,5.0,658,50.0,1667,50.0,25.0
-10.0,-10.0,659,-5.0,659,50.0,1669,50.0,-5.0
50.0,10.0,660,3.3333333333333335,660,50.0,1672,50.0,16.666666666666668
-5.0,-5.0,661,-1.6666666666666667,661,50.0,1675,50.0,-1.6666666666666667
50.0,10.0,662,5.0,662,50.0,1677,50.0,25.0
50.0,10.0,663,5.0,663,50.0,1679,50.0,25.0
50.0,10.0,664,3.3333333333333335,664,50.0,1682,50.0,16.666666666666668
50.0,10.0,665,3.3333333333333335,665,50.0,1685,50.0,16.666666666666668
50.0,10.0,666,5.0,666,50.0,1687,50.0,25.0
50.0,10.0,667,5.0,667,50.0,1689,50.0,25.0
50.0,10.0,668,5.0,668,50.0,1691,50.0,25.0
10.0,50.0,669,16.666666666666668,669,50.0,1694,50.0,3.3333333333333335
50.0,10.0,670,5.0,670,50.0,1696,50.0,25.0
50.0,10.0,671,5.0,671,50.0,1698,50.0,25.0
50.0,10.0,672,3.3333333333333335,672,50.0,1701,50.0,16.666666666666668
50.0,10.0,673,3.3333333333333335,673,50.0,1704,50.0,16.666666666666668
50.0,10.0,674,3.3333333333333335,674,50.0,1707,50.0,16.666666666666668
50.0,10.0,675,5.0,675,50.0,1709,50.0,25.0
50.0,10.0,676,5.0,676,50.0,1711,50.0,25.0
10.0,50.0,677,16.666666666666668,677,50.0,1714,50.0,3.3333333333333335
10.0,50.0,678,16.666666666666668,678,50.0,1717,50.0,3.3333333333333335
50.0,10.0,679,5.0,679,50.0,1719,50.0,25.0
50.0,10.0,680,3.3333333333333335,680,50.0,1722,50.0,16.666666666666668
50.0,10.0,681,3.3333333333333335,681,50.0,1725,50.0,16.666666666666668
50.0,10.0,682,5.0,682,50.0,1727,50.0,25.0
50.0,10.0,683,5.0,683,50.0,1729,50.0,25.0
50.0,10.0,684,5.0,684,50.0,1731,50.0,25.0
50.0,10.0,685,5.0,685,50.0,1733,50.0,25.0
50.0,10.0,686,5.0,686,50.0,1735,50.0,25.0
50.0,10.0,687,3.3333333333333335,687,50.0,1738,50.0,16.666666666666668
50.0,10.0,688,5.0,688,50.0,1740,50.0,25.0
50.0,10.0,689,5.0,689,50.0,1742,50.0,25.0
10.0,50.0,690,16.666666666666668,690,50.0,1745,50.0,3.3333333333333335
50.0,10.0,691,3.3333333333333335,691,50.0,1748,50.0,16.666666666666668
50.0,10.0,692,5.0,692,50.0,1750,50.0,25.0
50.0,10.0,693,5.0,693,50.0,1752,50.0,25.0
50.0,10.0,694,5.0,694,50.0,1754,50.0,25.0
50.0,10.0,695,3.3333333333333335,695,50.0,1757,50.0,16.666666666666668
10.0,50.0,696,16.666666666666668,696,50.0,1760,50.0,3.3333333333333335
50.0,10.0,697,5.0,697,50.0,1762,50.0,25.0
50.0,10.0,698,5.0,698,50.0,1764,50.0,25.0
50.0,10.0,699,3.3333333333333335,699,50.0,1767,50.0,16.666666666666668
50.0,10.0,700,3.3333333333333335,700,50.0,1770,50.0,16.666666666666668
50.0,10.0,701,5.0,701,50.0,1772,50.0,25.0
50.0,10.0,702,5.0,702,50.0,1774,50.0,25.0
50.0,10.0,703,5.0,703,50.0,1776,50.0,25.0
50.0,10.0,704,5.0,704,50.0,1778,50.0,25.0
50.0,10.0,705,5.0,705,50.0,1780,50.0,25.0
50.0,10.0,706,3.3333333333333335,706,50.0,1783,50.0,16.666666666666668
50.0,10.0,707,3.3333333333333335,707,50.0,1786,50.0,16.666666666666668
-5.0,-5.0,708,-2.5,708,50.0,1788,50.0,-2.5
50.0,10.0,709,5.0,709,50.0,1790,50.0,25.0
50.0,10.0,710,5.0,710,50.0,1792,50.0,25.0
10.0,50.0,711,16.666666666666668,711,50.0,1795,50.0,3.3333333333333335
50.0,10.0,712,5.0,712,50.0,1797,50.0,25.0
50.0,10.0,713,5.0,713,50.0,1799,50.0,25.0
50.0,10.0,714,3.3333333333333335,714,50.0,1802,50.0,16.666666666666668
10.0,50.0,715,16.666666666666668,715,50.0,1805,50.0,3.3333333333333335
50.0,10.0,716,5.0,716,50.0,1807,50.0,25.0
50.0,10.0,717,5.0,717,50.0,1809,50.0,25.0
10.0,50.0,718,16.666666666666668,718,50.0,1812,50.0,3.3333333333333335
50.0,10.0,719,5.0,719,50.0,1814,50.0,25.0
50.0,10.0,720,5.0,720,50.0,1816,50.0,25.0
50.0,10.0,721,3.3333333333333335,721,50.0,1819,50.0,16.666666666666668
50.0,10.0,722,3.3333333333333335,722,50.0,1822,50.0,16.666666666666668
50.0,10.0,723,5.0,723,50.0,1824,50.0,25.0
50.0,10.0,724,5.0,724,50.0,1826,50.0,25.0
50.0,10.0,725,5.0,725,50.0,1828,50.0,25.0
50.0,10.0,726,5.0,726,50.0,1830,50.0,25.0
50.0,10.0,727,5.0,727,50.0,1832,50.0,25.0
50.0,10.0,728,5.0,728,50.0,1834,50.0,25.0
50.0,10.0,729,3.3333333333333335,729,50.0,1837,50.0,16.666666666666668
50.0,10.0,730,5.0,730,50.0,1839,50.0,25.0
50.0,10.0,731,3.3333333333333335,731,50.0,1842,50.0,16.666666666666668
50.0,10.0,732,5.0,732,50.0,1844,50.0,25.0
50.0,10.0,733,5.0,733,50.0,1846,50.0,25.0
50.0,10.0,734,5.0,734,50.0,1848,50.0,25.0
50.0,10.0,735,5.0,735,50.0,1850,50.0,25.0
50.0,10.0,736,3.3333333333333335,736,50.0,1853,50.0,16.666666666666668
50.0,10.0,737,5.0,737,50.0,1855,50.0,25.0
50.0,10.0,738,5.0,738,50.0,1857,50.0,25.0
-5.0,-5.0,739,-1.6666666666666667,739,50.0,1860,50.0,-1.6666666666666667
-5.0,-5.0,740,-2.5,740,50.0,1862,50.0,-2.5
50.0,10.0,741,5.0,741,50.0,1864,50.0,25.0
50.0,10.0,742,5.0,742,50.0,1866,50.0,25.0
10.0,50.0,743,16.666666666666668,743,50.0,1869,50.0,3.3333333333333335
10.0,50.0,744,16.666666666666668,744,50.0,1872,50.0,3.3333333333333335
50.0,10.0,745,5.0,745,50.0,1874,50.0,25.0
50.0,10.0,746,5.0,746,50.0,1876,50.0,25.0
10.0,50.0,747,16.666666666666668,747,50.0,1879,50.0,3.3333333333333335
50.0,10.0,748,5.0,748,50.0,1881,50.0,25.0
10.0,50.0,749,16.666666666666668,749,50.0,1884,50.0,3.3333333333333335
50.0,10.0,750,5.0,750,50.0,1886,50.0,25.0
50.0,10.0,751,3.3333333333333335,751,50.0,1889,50.0,16.666666666666668
50.0,10.0,752,5.0,752,50.0,1891,50.0,25.0
50.0,10.0,753,5.0,753,50.0,1893,50.0,25.0
50.0,10.0,754,3.3333333333333335,754,50.0,1896,50.0,16.666666666666668
50.0,10.0,755,5.0,755,50.0,1898,50.0,25.0
50.0,10.0,756,5.0,756,50.0,1900,50.0,25.0
50.0,10.0,757,5.0,757,50.0,1902,50.0,25.0
50.0,10.0,758,5.0,758,50.0,1904,50.0,25.0
50.0,10.0,759,5.0,759,50.0,1906,50.0,25.0
-5.0,-5.0,760,-1.6666666666666667,760,50.0,1909,50.0,-1.6666666666666667
50.0,10.0,761,3.3333333333333335,761,50.0,1912,50.0,16.666666666666668
50.0,10.0,762,5.0,762,50.0,1914,50.0,25.0
50.0,10.0,763,5.0,763,50.0,1916,50.0,25.0
50.0,10.0,764,5.0,764,50.0,1918,50.0,25.0
50.0,10.0,765,5.0,765,50.0,1920,50.0,25.0
50.0,10.0,766,5.0,766,50.0,1922,50.0,25.0
50.0,10.0,767,3.3333333333333335,767,50.0,1925,50.0,16.666666666666668
50.0,10.0,768,5.0,768,50.0,1927,50.0,25.0
50.0,10.0,769,3.3333333333333335,769,50.0,1930,50.0,16.666666666666668
50.0,10.0,770,5.0,770,50.0,1932,50.0,25.0
10.0,50.0,771,16.666666666666668,771,50.0,1935,50.0,3.3333333333333335
50.0,10.0,772,5.0,772,50.0,1937,50.0,25.0
50.0,10.0,773,5.0,773,50.0,1939,50.0,25.0
-5.0,-5.0,774,-2.5,774,50.0,1941,50.0,-2.5
50.0,10.0,775,5.0,775,50.0,1943,50.0,25.0
50.0,10.0,776,3.3333333333333335,776,50.0,1946,50.0,16.666666666666668
10.0,50.0,777,16.666666666666668,777,50.0,1949,50.0,3.3333333333333335
10.0,50.0,778,16.666666666666668,778,50.0,1952,50.0,3.3333333333333335
