mean-path-return_agent_0,last-path-return_agent_0,last-path-return_agent_1,max-path-return_agent_0,episodes,mean-path-return_agent_1,max-path-return_agent_1,episode_reward,total-samples
-1.6666666666666667,-5.0,-5.0,50.0,52,-1.6666666666666667,50.0,52,146
-1.6666666666666667,-5.0,-5.0,50.0,53,-1.6666666666666667,50.0,53,149
3.3333333333333335,10.0,50.0,50.0,54,16.666666666666668,50.0,54,152
-1.6666666666666667,-5.0,-5.0,50.0,55,-1.6666666666666667,50.0,55,155
3.3333333333333335,10.0,50.0,50.0,56,16.666666666666668,50.0,56,158
16.666666666666668,50.0,10.0,50.0,57,3.3333333333333335,50.0,57,161
3.3333333333333335,10.0,50.0,50.0,58,16.666666666666668,50.0,58,164
3.3333333333333335,10.0,50.0,50.0,59,16.666666666666668,50.0,59,167
-5.0,-10.0,-10.0,50.0,60,-5.0,50.0,60,169
-2.5,-5.0,-5.0,50.0,61,-2.5,50.0,61,171
3.3333333333333335,10.0,50.0,50.0,62,16.666666666666668,50.0,62,174
3.3333333333333335,10.0,50.0,50.0,63,16.666666666666668,50.0,63,177
16.666666666666668,50.0,10.0,50.0,64,3.3333333333333335,50.0,64,180
16.666666666666668,50.0,10.0,50.0,65,3.3333333333333335,50.0,65,183
-1.6666666666666667,-5.0,-5.0,50.0,66,-1.6666666666666667,50.0,66,186
3.3333333333333335,10.0,50.0,50.0,67,16.666666666666668,50.0,67,189
16.666666666666668,50.0,10.0,50.0,68,3.3333333333333335,50.0,68,192
3.3333333333333335,10.0,50.0,50.0,69,16.666666666666668,50.0,69,195
16.666666666666668,50.0,10.0,50.0,70,3.3333333333333335,50.0,70,198
16.666666666666668,50.0,10.0,50.0,71,3.3333333333333335,50.0,71,201
3.3333333333333335,10.0,50.0,50.0,72,16.666666666666668,50.0,72,204
16.666666666666668,50.0,10.0,50.0,73,3.3333333333333335,50.0,73,207
3.3333333333333335,10.0,50.0,50.0,74,16.666666666666668,50.0,74,210
16.666666666666668,50.0,10.0,50.0,75,3.3333333333333335,50.0,75,213
16.666666666666668,50.0,10.0,50.0,76,3.3333333333333335,50.0,76,216
-1.6666666666666667,-5.0,-5.0,50.0,77,-1.6666666666666667,50.0,77,219
3.3333333333333335,10.0,50.0,50.0,78,16.666666666666668,50.0,78,222
3.3333333333333335,10.0,50.0,50.0,79,16.666666666666668,50.0,79,225
16.666666666666668,50.0,10.0,50.0,80,3.3333333333333335,50.0,80,228
16.666666666666668,50.0,10.0,50.0,81,3.3333333333333335,50.0,81,231
-1.6666666666666667,-5.0,-5.0,50.0,82,-1.6666666666666667,50.0,82,234
-2.5,-5.0,-5.0,50.0,83,-2.5,50.0,83,236
16.666666666666668,50.0,10.0,50.0,84,3.3333333333333335,50.0,84,239
-5.0,-10.0,-10.0,50.0,85,-5.0,50.0,85,241
16.666666666666668,50.0,10.0,50.0,86,3.3333333333333335,50.0,86,244
-1.6666666666666667,-5.0,-5.0,50.0,87,-1.6666666666666667,50.0,87,247
5.0,10.0,50.0,50.0,88,25.0,50.0,88,249
16.666666666666668,50.0,10.0,50.0,89,3.3333333333333335,50.0,89,252
16.666666666666668,50.0,10.0,50.0,90,3.3333333333333335,50.0,90,255
3.3333333333333335,10.0,50.0,50.0,91,16.666666666666668,50.0,91,258
16.666666666666668,50.0,10.0,50.0,92,3.3333333333333335,50.0,92,261
3.3333333333333335,10.0,50.0,50.0,93,16.666666666666668,50.0,93,264
3.3333333333333335,10.0,50.0,50.0,94,16.666666666666668,50.0,94,267
16.666666666666668,50.0,10.0,50.0,95,3.3333333333333335,50.0,95,270
3.3333333333333335,10.0,50.0,50.0,96,16.666666666666668,50.0,96,273
25.0,50.0,10.0,50.0,97,5.0,50.0,97,275
3.3333333333333335,10.0,50.0,50.0,98,16.666666666666668,50.0,98,278
5.0,10.0,50.0,50.0,99,25.0,50.0,99,280
3.3333333333333335,10.0,50.0,50.0,100,16.666666666666668,50.0,100,283
16.666666666666668,50.0,10.0,50.0,101,3.3333333333333335,50.0,101,286
-1.6666666666666667,-5.0,-5.0,50.0,102,-1.6666666666666667,50.0,102,289
16.666666666666668,50.0,10.0,50.0,103,3.3333333333333335,50.0,103,292
2.5,10.0,50.0,50.0,104,12.5,50.0,104,296
3.3333333333333335,10.0,50.0,50.0,105,16.666666666666668,50.0,105,299
-2.5,-5.0,-5.0,50.0,106,-2.5,50.0,106,301
3.3333333333333335,10.0,50.0,50.0,107,16.666666666666668,50.0,107,304
16.666666666666668,50.0,10.0,50.0,108,3.3333333333333335,50.0,108,307
3.3333333333333335,10.0,50.0,50.0,109,16.666666666666668,50.0,109,310
3.3333333333333335,10.0,50.0,50.0,110,16.666666666666668,50.0,110,313
16.666666666666668,50.0,10.0,50.0,111,3.3333333333333335,50.0,111,316
-1.6666666666666667,-5.0,-5.0,50.0,112,-1.6666666666666667,50.0,112,319
-1.6666666666666667,-5.0,-5.0,50.0,113,-1.6666666666666667,50.0,113,322
3.3333333333333335,10.0,50.0,50.0,114,16.666666666666668,50.0,114,325
16.666666666666668,50.0,10.0,50.0,115,3.3333333333333335,50.0,115,328
16.666666666666668,50.0,10.0,50.0,116,3.3333333333333335,50.0,116,331
16.666666666666668,50.0,10.0,50.0,117,3.3333333333333335,50.0,117,334
3.3333333333333335,10.0,50.0,50.0,118,16.666666666666668,50.0,118,337
3.3333333333333335,10.0,50.0,50.0,119,16.666666666666668,50.0,119,340
-1.6666666666666667,-5.0,-5.0,50.0,120,-1.6666666666666667,50.0,120,343
3.3333333333333335,10.0,50.0,50.0,121,16.666666666666668,50.0,121,346
3.3333333333333335,10.0,50.0,50.0,122,16.666666666666668,50.0,122,349
3.3333333333333335,10.0,50.0,50.0,123,16.666666666666668,50.0,123,352
-1.6666666666666667,-5.0,-5.0,50.0,124,-1.6666666666666667,50.0,124,355
16.666666666666668,50.0,10.0,50.0,125,3.3333333333333335,50.0,125,358
-2.5,-5.0,-5.0,50.0,126,-2.5,50.0,126,360
-5.0,-10.0,-10.0,50.0,127,-5.0,50.0,127,362
5.0,10.0,50.0,50.0,128,25.0,50.0,128,364
-1.6666666666666667,-5.0,-5.0,50.0,129,-1.6666666666666667,50.0,129,367
16.666666666666668,50.0,10.0,50.0,130,3.3333333333333335,50.0,130,370
3.3333333333333335,10.0,50.0,50.0,131,16.666666666666668,50.0,131,373
3.3333333333333335,10.0,50.0,50.0,132,16.666666666666668,50.0,132,376
3.3333333333333335,10.0,50.0,50.0,133,16.666666666666668,50.0,133,379
3.3333333333333335,10.0,50.0,50.0,134,16.666666666666668,50.0,134,382
3.3333333333333335,10.0,50.0,50.0,135,16.666666666666668,50.0,135,385
16.666666666666668,50.0,10.0,50.0,136,3.3333333333333335,50.0,136,388
3.3333333333333335,10.0,50.0,50.0,137,16.666666666666668,50.0,137,391
16.666666666666668,50.0,10.0,50.0,138,3.3333333333333335,50.0,138,394
-1.6666666666666667,-5.0,-5.0,50.0,139,-1.6666666666666667,50.0,139,397
-2.5,-5.0,-5.0,50.0,140,-2.5,50.0,140,399
16.666666666666668,50.0,10.0,50.0,141,3.3333333333333335,50.0,141,402
16.666666666666668,50.0,10.0,50.0,142,3.3333333333333335,50.0,142,405
16.666666666666668,50.0,10.0,50.0,143,3.3333333333333335,50.0,143,408
-1.6666666666666667,-5.0,-5.0,50.0,144,-1.6666666666666667,50.0,144,411
16.666666666666668,50.0,10.0,50.0,145,3.3333333333333335,50.0,145,414
16.666666666666668,50.0,10.0,50.0,146,3.3333333333333335,50.0,146,417
-1.6666666666666667,-5.0,-5.0,50.0,147,-1.6666666666666667,50.0,147,420
16.666666666666668,50.0,10.0,50.0,148,3.3333333333333335,50.0,148,423
-1.6666666666666667,-5.0,-5.0,50.0,149,-1.6666666666666667,50.0,149,426
16.666666666666668,50.0,10.0,50.0,150,3.3333333333333335,50.0,150,429
-1.6666666666666667,-5.0,-5.0,50.0,151,-1.6666666666666667,50.0,151,432
16.666666666666668,50.0,10.0,50.0,152,3.3333333333333335,50.0,152,435
3.3333333333333335,10.0,50.0,50.0,153,16.666666666666668,50.0,153,438
3.3333333333333335,10.0,50.0,50.0,154,16.666666666666668,50.0,154,441
-2.5,-5.0,-5.0,50.0,155,-2.5,50.0,155,443
3.3333333333333335,10.0,50.0,50.0,156,16.666666666666668,50.0,156,446
16.666666666666668,50.0,10.0,50.0,157,3.3333333333333335,50.0,157,449
3.3333333333333335,10.0,50.0,50.0,158,16.666666666666668,50.0,158,452
25.0,50.0,10.0,50.0,159,5.0,50.0,159,454
-1.6666666666666667,-5.0,-5.0,50.0,160,-1.6666666666666667,50.0,160,457
-1.6666666666666667,-5.0,-5.0,50.0,161,-1.6666666666666667,50.0,161,460
-1.6666666666666667,-5.0,-5.0,50.0,162,-1.6666666666666667,50.0,162,463
-1.6666666666666667,-5.0,-5.0,50.0,163,-1.6666666666666667,50.0,163,466
3.3333333333333335,10.0,50.0,50.0,164,16.666666666666668,50.0,164,469
3.3333333333333335,10.0,50.0,50.0,165,16.666666666666668,50.0,165,472
16.666666666666668,50.0,10.0,50.0,166,3.3333333333333335,50.0,166,475
3.3333333333333335,10.0,50.0,50.0,167,16.666666666666668,50.0,167,478
16.666666666666668,50.0,10.0,50.0,168,3.3333333333333335,50.0,168,481
16.666666666666668,50.0,10.0,50.0,169,3.3333333333333335,50.0,169,484
16.666666666666668,50.0,10.0,50.0,170,3.3333333333333335,50.0,170,487
-2.5,-5.0,-5.0,50.0,171,-2.5,50.0,171,489
3.3333333333333335,10.0,50.0,50.0,172,16.666666666666668,50.0,172,492
16.666666666666668,50.0,10.0,50.0,173,3.3333333333333335,50.0,173,495
16.666666666666668,50.0,10.0,50.0,174,3.3333333333333335,50.0,174,498
3.3333333333333335,10.0,50.0,50.0,175,16.666666666666668,50.0,175,501
-2.5,-5.0,-5.0,50.0,176,-2.5,50.0,176,503
-2.5,-5.0,-5.0,50.0,177,-2.5,50.0,177,505
-2.5,-5.0,-5.0,50.0,178,-2.5,50.0,178,507
-2.5,-5.0,-5.0,50.0,179,-2.5,50.0,179,509
-2.5,-5.0,-5.0,50.0,180,-2.5,50.0,180,511
-2.5,-5.0,-5.0,50.0,181,-2.5,50.0,181,513
-2.5,-5.0,-5.0,50.0,182,-2.5,50.0,182,515
16.666666666666668,50.0,10.0,50.0,183,3.3333333333333335,50.0,183,518
-2.5,-5.0,-5.0,50.0,184,-2.5,50.0,184,520
-2.5,-5.0,-5.0,50.0,185,-2.5,50.0,185,522
25.0,50.0,10.0,50.0,186,5.0,50.0,186,524
-2.5,-5.0,-5.0,50.0,187,-2.5,50.0,187,526
-2.5,-5.0,-5.0,50.0,188,-2.5,50.0,188,528
3.3333333333333335,10.0,50.0,50.0,189,16.666666666666668,50.0,189,531
-2.5,-5.0,-5.0,50.0,190,-2.5,50.0,190,533
-1.6666666666666667,-5.0,-5.0,50.0,191,-1.6666666666666667,50.0,191,536
-2.5,-5.0,-5.0,50.0,192,-2.5,50.0,192,538
-2.5,-5.0,-5.0,50.0,193,-2.5,50.0,193,540
-2.5,-5.0,-5.0,50.0,194,-2.5,50.0,194,542
3.3333333333333335,10.0,50.0,50.0,195,16.666666666666668,50.0,195,545
-2.5,-5.0,-5.0,50.0,196,-2.5,50.0,196,547
-2.5,-5.0,-5.0,50.0,197,-2.5,50.0,197,549
-2.5,-5.0,-5.0,50.0,198,-2.5,50.0,198,551
-2.5,-5.0,-5.0,50.0,199,-2.5,50.0,199,553
-2.5,-5.0,-5.0,50.0,200,-2.5,50.0,200,555
-1.6666666666666667,-5.0,-5.0,50.0,201,-1.6666666666666667,50.0,201,558
-2.5,-5.0,-5.0,50.0,202,-2.5,50.0,202,560
-2.5,-5.0,-5.0,50.0,203,-2.5,50.0,203,562
25.0,50.0,10.0,50.0,204,5.0,50.0,204,564
-2.5,-5.0,-5.0,50.0,205,-2.5,50.0,205,566
-2.5,-5.0,-5.0,50.0,206,-2.5,50.0,206,568
-2.5,-5.0,-5.0,50.0,207,-2.5,50.0,207,570
-2.5,-5.0,-5.0,50.0,208,-2.5,50.0,208,572
-1.6666666666666667,-5.0,-5.0,50.0,209,-1.6666666666666667,50.0,209,575
-2.5,-5.0,-5.0,50.0,210,-2.5,50.0,210,577
16.666666666666668,50.0,10.0,50.0,211,3.3333333333333335,50.0,211,580
16.666666666666668,50.0,10.0,50.0,212,3.3333333333333335,50.0,212,583
25.0,50.0,10.0,50.0,213,5.0,50.0,213,585
16.666666666666668,50.0,10.0,50.0,214,3.3333333333333335,50.0,214,588
-2.5,-5.0,-5.0,50.0,215,-2.5,50.0,215,590
-2.5,-5.0,-5.0,50.0,216,-2.5,50.0,216,592
-2.5,-5.0,-5.0,50.0,217,-2.5,50.0,217,594
-2.5,-5.0,-5.0,50.0,218,-2.5,50.0,218,596
-2.5,-5.0,-5.0,50.0,219,-2.5,50.0,219,598
-2.5,-5.0,-5.0,50.0,220,-2.5,50.0,220,600
-2.5,-5.0,-5.0,50.0,221,-2.5,50.0,221,602
-2.5,-5.0,-5.0,50.0,222,-2.5,50.0,222,604
3.3333333333333335,10.0,50.0,50.0,223,16.666666666666668,50.0,223,607
25.0,50.0,10.0,50.0,224,5.0,50.0,224,609
-2.5,-5.0,-5.0,50.0,225,-2.5,50.0,225,611
-2.5,-5.0,-5.0,50.0,226,-2.5,50.0,226,613
-2.5,-5.0,-5.0,50.0,227,-2.5,50.0,227,615
-1.6666666666666667,-5.0,-5.0,50.0,228,-1.6666666666666667,50.0,228,618
16.666666666666668,50.0,10.0,50.0,229,3.3333333333333335,50.0,229,621
-2.5,-5.0,-5.0,50.0,230,-2.5,50.0,230,623
16.666666666666668,50.0,10.0,50.0,231,3.3333333333333335,50.0,231,626
-2.5,-5.0,-5.0,50.0,232,-2.5,50.0,232,628
-2.5,-5.0,-5.0,50.0,233,-2.5,50.0,233,630
-2.5,-5.0,-5.0,50.0,234,-2.5,50.0,234,632
-2.5,-5.0,-5.0,50.0,235,-2.5,50.0,235,634
25.0,50.0,10.0,50.0,236,5.0,50.0,236,636
-2.5,-5.0,-5.0,50.0,237,-2.5,50.0,237,638
-2.5,-5.0,-5.0,50.0,238,-2.5,50.0,238,640
-2.5,-5.0,-5.0,50.0,239,-2.5,50.0,239,642
-2.5,-5.0,-5.0,50.0,240,-2.5,50.0,240,644
16.666666666666668,50.0,10.0,50.0,241,3.3333333333333335,50.0,241,647
3.3333333333333335,10.0,50.0,50.0,242,16.666666666666668,50.0,242,650
-2.5,-5.0,-5.0,50.0,243,-2.5,50.0,243,652
-2.5,-5.0,-5.0,50.0,244,-2.5,50.0,244,654
-1.6666666666666667,-5.0,-5.0,50.0,245,-1.6666666666666667,50.0,245,657
5.0,10.0,50.0,50.0,246,25.0,50.0,246,659
-2.5,-5.0,-5.0,50.0,247,-2.5,50.0,247,661
-2.5,-5.0,-5.0,50.0,248,-2.5,50.0,248,663
-2.5,-5.0,-5.0,50.0,249,-2.5,50.0,249,665
5.0,10.0,50.0,50.0,250,25.0,50.0,250,667
-2.5,-5.0,-5.0,50.0,251,-2.5,50.0,251,669
-2.5,-5.0,-5.0,50.0,252,-2.5,50.0,252,671
-1.6666666666666667,-5.0,-5.0,50.0,253,-1.6666666666666667,50.0,253,674
-1.6666666666666667,-5.0,-5.0,50.0,254,-1.6666666666666667,50.0,254,677
-2.5,-5.0,-5.0,50.0,255,-2.5,50.0,255,679
-2.5,-5.0,-5.0,50.0,256,-2.5,50.0,256,681
-2.5,-5.0,-5.0,50.0,257,-2.5,50.0,257,683
-2.5,-5.0,-5.0,50.0,258,-2.5,50.0,258,685
-2.5,-5.0,-5.0,50.0,259,-2.5,50.0,259,687
-2.5,-5.0,-5.0,50.0,260,-2.5,50.0,260,689
-2.5,-5.0,-5.0,50.0,261,-2.5,50.0,261,691
-2.5,-5.0,-5.0,50.0,262,-2.5,50.0,262,693
-2.5,-5.0,-5.0,50.0,263,-2.5,50.0,263,695
-2.5,-5.0,-5.0,50.0,264,-2.5,50.0,264,697
-2.5,-5.0,-5.0,50.0,265,-2.5,50.0,265,699
-2.5,-5.0,-5.0,50.0,266,-2.5,50.0,266,701
-2.5,-5.0,-5.0,50.0,267,-2.5,50.0,267,703
25.0,50.0,10.0,50.0,268,5.0,50.0,268,705
3.3333333333333335,10.0,50.0,50.0,269,16.666666666666668,50.0,269,708
5.0,10.0,50.0,50.0,270,25.0,50.0,270,710
3.3333333333333335,10.0,50.0,50.0,271,16.666666666666668,50.0,271,713
-2.5,-5.0,-5.0,50.0,272,-2.5,50.0,272,715
-2.5,-5.0,-5.0,50.0,273,-2.5,50.0,273,717
16.666666666666668,50.0,10.0,50.0,274,3.3333333333333335,50.0,274,720
-2.5,-5.0,-5.0,50.0,275,-2.5,50.0,275,722
-2.5,-5.0,-5.0,50.0,276,-2.5,50.0,276,724
-2.5,-5.0,-5.0,50.0,277,-2.5,50.0,277,726
3.3333333333333335,10.0,50.0,50.0,278,16.666666666666668,50.0,278,729
-2.5,-5.0,-5.0,50.0,279,-2.5,50.0,279,731
-2.5,-5.0,-5.0,50.0,280,-2.5,50.0,280,733
25.0,50.0,10.0,50.0,281,5.0,50.0,281,735
5.0,10.0,50.0,50.0,282,25.0,50.0,282,737
-2.5,-5.0,-5.0,50.0,283,-2.5,50.0,283,739
-1.6666666666666667,-5.0,-5.0,50.0,284,-1.6666666666666667,50.0,284,742
3.3333333333333335,10.0,50.0,50.0,285,16.666666666666668,50.0,285,745
-2.5,-5.0,-5.0,50.0,286,-2.5,50.0,286,747
-2.5,-5.0,-5.0,50.0,287,-2.5,50.0,287,749
3.3333333333333335,10.0,50.0,50.0,288,16.666666666666668,50.0,288,752
-2.5,-5.0,-5.0,50.0,289,-2.5,50.0,289,754
-2.5,-5.0,-5.0,50.0,290,-2.5,50.0,290,756
-2.5,-5.0,-5.0,50.0,291,-2.5,50.0,291,758
25.0,50.0,10.0,50.0,292,5.0,50.0,292,760
-2.5,-5.0,-5.0,50.0,293,-2.5,50.0,293,762
-2.5,-5.0,-5.0,50.0,294,-2.5,50.0,294,764
-2.5,-5.0,-5.0,50.0,295,-2.5,50.0,295,766
-2.5,-5.0,-5.0,50.0,296,-2.5,50.0,296,768
16.666666666666668,50.0,10.0,50.0,297,3.3333333333333335,50.0,297,771
25.0,50.0,10.0,50.0,298,5.0,50.0,298,773
-2.5,-5.0,-5.0,50.0,299,-2.5,50.0,299,775
16.666666666666668,50.0,10.0,50.0,300,3.3333333333333335,50.0,300,778
16.666666666666668,50.0,10.0,50.0,301,3.3333333333333335,50.0,301,781
25.0,50.0,10.0,50.0,302,5.0,50.0,302,783
-1.6666666666666667,-5.0,-5.0,50.0,303,-1.6666666666666667,50.0,303,786
-2.5,-5.0,-5.0,50.0,304,-2.5,50.0,304,788
-2.5,-5.0,-5.0,50.0,305,-2.5,50.0,305,790
25.0,50.0,10.0,50.0,306,5.0,50.0,306,792
-2.5,-5.0,-5.0,50.0,307,-2.5,50.0,307,794
-2.5,-5.0,-5.0,50.0,308,-2.5,50.0,308,796
-2.5,-5.0,-5.0,50.0,309,-2.5,50.0,309,798
25.0,50.0,10.0,50.0,310,5.0,50.0,310,800
-2.5,-5.0,-5.0,50.0,311,-2.5,50.0,311,802
-1.6666666666666667,-5.0,-5.0,50.0,312,-1.6666666666666667,50.0,312,805
3.3333333333333335,10.0,50.0,50.0,313,16.666666666666668,50.0,313,808
-2.5,-5.0,-5.0,50.0,314,-2.5,50.0,314,810
-2.5,-5.0,-5.0,50.0,315,-2.5,50.0,315,812
-2.5,-5.0,-5.0,50.0,316,-2.5,50.0,316,814
-1.6666666666666667,-5.0,-5.0,50.0,317,-1.6666666666666667,50.0,317,817
-1.6666666666666667,-5.0,-5.0,50.0,318,-1.6666666666666667,50.0,318,820
-2.5,-5.0,-5.0,50.0,319,-2.5,50.0,319,822
-2.5,-5.0,-5.0,50.0,320,-2.5,50.0,320,824
-1.6666666666666667,-5.0,-5.0,50.0,321,-1.6666666666666667,50.0,321,827
-2.5,-5.0,-5.0,50.0,322,-2.5,50.0,322,829
-2.5,-5.0,-5.0,50.0,323,-2.5,50.0,323,831
16.666666666666668,50.0,10.0,50.0,324,3.3333333333333335,50.0,324,834
-2.5,-5.0,-5.0,50.0,325,-2.5,50.0,325,836
-1.6666666666666667,-5.0,-5.0,50.0,326,-1.6666666666666667,50.0,326,839
-2.5,-5.0,-5.0,50.0,327,-2.5,50.0,327,841
-2.5,-5.0,-5.0,50.0,328,-2.5,50.0,328,843
-2.5,-5.0,-5.0,50.0,329,-2.5,50.0,329,845
16.666666666666668,50.0,10.0,50.0,330,3.3333333333333335,50.0,330,848
5.0,10.0,50.0,50.0,331,25.0,50.0,331,850
25.0,50.0,10.0,50.0,332,5.0,50.0,332,852
-1.6666666666666667,-5.0,-5.0,50.0,333,-1.6666666666666667,50.0,333,855
-2.5,-5.0,-5.0,50.0,334,-2.5,50.0,334,857
16.666666666666668,50.0,10.0,50.0,335,3.3333333333333335,50.0,335,860
16.666666666666668,50.0,10.0,50.0,336,3.3333333333333335,50.0,336,863
-2.5,-5.0,-5.0,50.0,337,-2.5,50.0,337,865
-2.5,-5.0,-5.0,50.0,338,-2.5,50.0,338,867
-2.5,-5.0,-5.0,50.0,339,-2.5,50.0,339,869
-2.5,-5.0,-5.0,50.0,340,-2.5,50.0,340,871
3.3333333333333335,10.0,50.0,50.0,341,16.666666666666668,50.0,341,874
-1.6666666666666667,-5.0,-5.0,50.0,342,-1.6666666666666667,50.0,342,877
-1.6666666666666667,-5.0,-5.0,50.0,343,-1.6666666666666667,50.0,343,880
-2.5,-5.0,-5.0,50.0,344,-2.5,50.0,344,882
-2.5,-5.0,-5.0,50.0,345,-2.5,50.0,345,884
-2.5,-5.0,-5.0,50.0,346,-2.5,50.0,346,886
-2.5,-5.0,-5.0,50.0,347,-2.5,50.0,347,888
16.666666666666668,50.0,10.0,50.0,348,3.3333333333333335,50.0,348,891
-2.5,-5.0,-5.0,50.0,349,-2.5,50.0,349,893
-2.5,-5.0,-5.0,50.0,350,-2.5,50.0,350,895
-2.5,-5.0,-5.0,50.0,351,-2.5,50.0,351,897
-2.5,-5.0,-5.0,50.0,352,-2.5,50.0,352,899
-2.5,-5.0,-5.0,50.0,353,-2.5,50.0,353,901
5.0,10.0,50.0,50.0,354,25.0,50.0,354,903
-2.5,-5.0,-5.0,50.0,355,-2.5,50.0,355,905
-2.5,-5.0,-5.0,50.0,356,-2.5,50.0,356,907
-2.5,-5.0,-5.0,50.0,357,-2.5,50.0,357,909
-2.5,-5.0,-5.0,50.0,358,-2.5,50.0,358,911
16.666666666666668,50.0,10.0,50.0,359,3.3333333333333335,50.0,359,914
-1.6666666666666667,-5.0,-5.0,50.0,360,-1.6666666666666667,50.0,360,917
16.666666666666668,50.0,10.0,50.0,361,3.3333333333333335,50.0,361,920
-2.5,-5.0,-5.0,50.0,362,-2.5,50.0,362,922
-2.5,-5.0,-5.0,50.0,363,-2.5,50.0,363,924
-2.5,-5.0,-5.0,50.0,364,-2.5,50.0,364,926
-1.6666666666666667,-5.0,-5.0,50.0,365,-1.6666666666666667,50.0,365,929
-2.5,-5.0,-5.0,50.0,366,-2.5,50.0,366,931
-1.6666666666666667,-5.0,-5.0,50.0,367,-1.6666666666666667,50.0,367,934
-1.6666666666666667,-5.0,-5.0,50.0,368,-1.6666666666666667,50.0,368,937
-2.5,-5.0,-5.0,50.0,369,-2.5,50.0,369,939
-2.5,-5.0,-5.0,50.0,370,-2.5,50.0,370,941
-2.5,-5.0,-5.0,50.0,371,-2.5,50.0,371,943
-2.5,-5.0,-5.0,50.0,372,-2.5,50.0,372,945
-2.5,-5.0,-5.0,50.0,373,-2.5,50.0,373,947
-2.5,-5.0,-5.0,50.0,374,-2.5,50.0,374,949
