mean-path-return_agent_0,max-path-return_agent_1,episodes,mean-path-return_agent_1,last-path-return_agent_0,episode_reward,last-path-return_agent_1,total-samples,max-path-return_agent_0
16.666666666666668,50.0,65,3.3333333333333335,50.0,65,10.0,189,50.0
16.666666666666668,50.0,66,3.3333333333333335,50.0,66,10.0,192,50.0
16.666666666666668,50.0,67,3.3333333333333335,50.0,67,10.0,195,50.0
3.3333333333333335,50.0,68,16.666666666666668,10.0,68,50.0,198,50.0
16.666666666666668,50.0,69,3.3333333333333335,50.0,69,10.0,201,50.0
16.666666666666668,50.0,70,3.3333333333333335,50.0,70,10.0,204,50.0
25.0,50.0,71,5.0,50.0,71,10.0,206,50.0
-5.0,50.0,72,-5.0,-10.0,72,-10.0,208,50.0
-1.6666666666666667,50.0,73,-1.6666666666666667,-5.0,73,-5.0,211,50.0
3.3333333333333335,50.0,74,16.666666666666668,10.0,74,50.0,214,50.0
16.666666666666668,50.0,75,3.3333333333333335,50.0,75,10.0,217,50.0
3.3333333333333335,50.0,76,16.666666666666668,10.0,76,50.0,220,50.0
25.0,50.0,77,5.0,50.0,77,10.0,222,50.0
3.3333333333333335,50.0,78,16.666666666666668,10.0,78,50.0,225,50.0
16.666666666666668,50.0,79,3.3333333333333335,50.0,79,10.0,228,50.0
-1.6666666666666667,50.0,80,-1.6666666666666667,-5.0,80,-5.0,231,50.0
3.3333333333333335,50.0,81,16.666666666666668,10.0,81,50.0,234,50.0
16.666666666666668,50.0,82,3.3333333333333335,50.0,82,10.0,237,50.0
12.5,50.0,83,2.5,50.0,83,10.0,241,50.0
3.3333333333333335,50.0,84,16.666666666666668,10.0,84,50.0,244,50.0
16.666666666666668,50.0,85,3.3333333333333335,50.0,85,10.0,247,50.0
-1.6666666666666667,50.0,86,-1.6666666666666667,-5.0,86,-5.0,250,50.0
3.3333333333333335,50.0,87,16.666666666666668,10.0,87,50.0,253,50.0
25.0,50.0,88,5.0,50.0,88,10.0,255,50.0
16.666666666666668,50.0,89,3.3333333333333335,50.0,89,10.0,258,50.0
3.3333333333333335,50.0,90,16.666666666666668,10.0,90,50.0,261,50.0
16.666666666666668,50.0,91,3.3333333333333335,50.0,91,10.0,264,50.0
-1.6666666666666667,50.0,92,-1.6666666666666667,-5.0,92,-5.0,267,50.0
16.666666666666668,50.0,93,3.3333333333333335,50.0,93,10.0,270,50.0
16.666666666666668,50.0,94,3.3333333333333335,50.0,94,10.0,273,50.0
16.666666666666668,50.0,95,3.3333333333333335,50.0,95,10.0,276,50.0
16.666666666666668,50.0,96,3.3333333333333335,50.0,96,10.0,279,50.0
16.666666666666668,50.0,97,3.3333333333333335,50.0,97,10.0,282,50.0
3.3333333333333335,50.0,98,16.666666666666668,10.0,98,50.0,285,50.0
16.666666666666668,50.0,99,3.3333333333333335,50.0,99,10.0,288,50.0
-1.6666666666666667,50.0,100,-1.6666666666666667,-5.0,100,-5.0,291,50.0
16.666666666666668,50.0,101,3.3333333333333335,50.0,101,10.0,294,50.0
16.666666666666668,50.0,102,3.3333333333333335,50.0,102,10.0,297,50.0
3.3333333333333335,50.0,103,16.666666666666668,10.0,103,50.0,300,50.0
16.666666666666668,50.0,104,3.3333333333333335,50.0,104,10.0,303,50.0
16.666666666666668,50.0,105,3.3333333333333335,50.0,105,10.0,306,50.0
3.3333333333333335,50.0,106,16.666666666666668,10.0,106,50.0,309,50.0
3.3333333333333335,50.0,107,16.666666666666668,10.0,107,50.0,312,50.0
16.666666666666668,50.0,108,3.3333333333333335,50.0,108,10.0,315,50.0
3.3333333333333335,50.0,109,16.666666666666668,10.0,109,50.0,318,50.0
3.3333333333333335,50.0,110,16.666666666666668,10.0,110,50.0,321,50.0
-1.6666666666666667,50.0,111,-1.6666666666666667,-5.0,111,-5.0,324,50.0
3.3333333333333335,50.0,112,16.666666666666668,10.0,112,50.0,327,50.0
16.666666666666668,50.0,113,3.3333333333333335,50.0,113,10.0,330,50.0
16.666666666666668,50.0,114,3.3333333333333335,50.0,114,10.0,333,50.0
3.3333333333333335,50.0,115,16.666666666666668,10.0,115,50.0,336,50.0
3.3333333333333335,50.0,116,16.666666666666668,10.0,116,50.0,339,50.0
3.3333333333333335,50.0,117,16.666666666666668,10.0,117,50.0,342,50.0
3.3333333333333335,50.0,118,16.666666666666668,10.0,118,50.0,345,50.0
3.3333333333333335,50.0,119,16.666666666666668,10.0,119,50.0,348,50.0
-2.5,50.0,120,-2.5,-5.0,120,-5.0,350,50.0
-5.0,50.0,121,-5.0,-10.0,121,-10.0,352,50.0
-2.5,50.0,122,-2.5,-5.0,122,-5.0,354,50.0
16.666666666666668,50.0,123,3.3333333333333335,50.0,123,10.0,357,50.0
5.0,50.0,124,25.0,10.0,124,50.0,359,50.0
3.3333333333333335,50.0,125,16.666666666666668,10.0,125,50.0,362,50.0
3.3333333333333335,50.0,126,16.666666666666668,10.0,126,50.0,365,50.0
16.666666666666668,50.0,127,3.3333333333333335,50.0,127,10.0,368,50.0
-5.0,50.0,128,-5.0,-10.0,128,-10.0,370,50.0
3.3333333333333335,50.0,129,16.666666666666668,10.0,129,50.0,373,50.0
3.3333333333333335,50.0,130,16.666666666666668,10.0,130,50.0,376,50.0
25.0,50.0,131,5.0,50.0,131,10.0,378,50.0
-5.0,50.0,132,-5.0,-10.0,132,-10.0,380,50.0
16.666666666666668,50.0,133,3.3333333333333335,50.0,133,10.0,383,50.0
16.666666666666668,50.0,134,3.3333333333333335,50.0,134,10.0,386,50.0
16.666666666666668,50.0,135,3.3333333333333335,50.0,135,10.0,389,50.0
16.666666666666668,50.0,136,3.3333333333333335,50.0,136,10.0,392,50.0
3.3333333333333335,50.0,137,16.666666666666668,10.0,137,50.0,395,50.0
3.3333333333333335,50.0,138,16.666666666666668,10.0,138,50.0,398,50.0
2.5,50.0,139,12.5,10.0,139,50.0,402,50.0
3.3333333333333335,50.0,140,16.666666666666668,10.0,140,50.0,405,50.0
-5.0,50.0,141,-5.0,-10.0,141,-10.0,407,50.0
16.666666666666668,50.0,142,3.3333333333333335,50.0,142,10.0,410,50.0
-1.6666666666666667,50.0,143,-1.6666666666666667,-5.0,143,-5.0,413,50.0
-2.5,50.0,144,-2.5,-5.0,144,-5.0,415,50.0
3.3333333333333335,50.0,145,16.666666666666668,10.0,145,50.0,418,50.0
-1.6666666666666667,50.0,146,-1.6666666666666667,-5.0,146,-5.0,421,50.0
3.3333333333333335,50.0,147,16.666666666666668,10.0,147,50.0,424,50.0
3.3333333333333335,50.0,148,16.666666666666668,10.0,148,50.0,427,50.0
-5.0,50.0,149,-5.0,-10.0,149,-10.0,429,50.0
16.666666666666668,50.0,150,3.3333333333333335,50.0,150,10.0,432,50.0
3.3333333333333335,50.0,151,16.666666666666668,10.0,151,50.0,435,50.0
3.3333333333333335,50.0,152,16.666666666666668,10.0,152,50.0,438,50.0
16.666666666666668,50.0,153,3.3333333333333335,50.0,153,10.0,441,50.0
3.3333333333333335,50.0,154,16.666666666666668,10.0,154,50.0,444,50.0
16.666666666666668,50.0,155,3.3333333333333335,50.0,155,10.0,447,50.0
3.3333333333333335,50.0,156,16.666666666666668,10.0,156,50.0,450,50.0
-2.5,50.0,157,-2.5,-5.0,157,-5.0,452,50.0
3.3333333333333335,50.0,158,16.666666666666668,10.0,158,50.0,455,50.0
5.0,50.0,159,25.0,10.0,159,50.0,457,50.0
-5.0,50.0,160,-5.0,-10.0,160,-10.0,459,50.0
16.666666666666668,50.0,161,3.3333333333333335,50.0,161,10.0,462,50.0
5.0,50.0,162,25.0,10.0,162,50.0,464,50.0
16.666666666666668,50.0,163,3.3333333333333335,50.0,163,10.0,467,50.0
16.666666666666668,50.0,164,3.3333333333333335,50.0,164,10.0,470,50.0
5.0,50.0,165,25.0,10.0,165,50.0,472,50.0
-1.6666666666666667,50.0,166,-1.6666666666666667,-5.0,166,-5.0,475,50.0
3.3333333333333335,50.0,167,16.666666666666668,10.0,167,50.0,478,50.0
3.3333333333333335,50.0,168,16.666666666666668,10.0,168,50.0,481,50.0
16.666666666666668,50.0,169,3.3333333333333335,50.0,169,10.0,484,50.0
3.3333333333333335,50.0,170,16.666666666666668,10.0,170,50.0,487,50.0
3.3333333333333335,50.0,171,16.666666666666668,10.0,171,50.0,490,50.0
3.3333333333333335,50.0,172,16.666666666666668,10.0,172,50.0,493,50.0
3.3333333333333335,50.0,173,16.666666666666668,10.0,173,50.0,496,50.0
3.3333333333333335,50.0,174,16.666666666666668,10.0,174,50.0,499,50.0
16.666666666666668,50.0,175,3.3333333333333335,50.0,175,10.0,502,50.0
-1.6666666666666667,50.0,176,-1.6666666666666667,-5.0,176,-5.0,505,50.0
-2.5,50.0,177,-2.5,-5.0,177,-5.0,507,50.0
-5.0,50.0,178,-5.0,-10.0,178,-10.0,509,50.0
-2.5,50.0,179,-2.5,-5.0,179,-5.0,511,50.0
-2.5,50.0,180,-2.5,-5.0,180,-5.0,513,50.0
3.3333333333333335,50.0,181,16.666666666666668,10.0,181,50.0,516,50.0
3.3333333333333335,50.0,182,16.666666666666668,10.0,182,50.0,519,50.0
25.0,50.0,183,5.0,50.0,183,10.0,521,50.0
-2.5,50.0,184,-2.5,-5.0,184,-5.0,523,50.0
5.0,50.0,185,25.0,10.0,185,50.0,525,50.0
3.3333333333333335,50.0,186,16.666666666666668,10.0,186,50.0,528,50.0
16.666666666666668,50.0,187,3.3333333333333335,50.0,187,10.0,531,50.0
-2.5,50.0,188,-2.5,-5.0,188,-5.0,533,50.0
3.3333333333333335,50.0,189,16.666666666666668,10.0,189,50.0,536,50.0
-5.0,50.0,190,-5.0,-10.0,190,-10.0,538,50.0
3.3333333333333335,50.0,191,16.666666666666668,10.0,191,50.0,541,50.0
-1.6666666666666667,50.0,192,-1.6666666666666667,-5.0,192,-5.0,544,50.0
3.3333333333333335,50.0,193,16.666666666666668,10.0,193,50.0,547,50.0
16.666666666666668,50.0,194,3.3333333333333335,50.0,194,10.0,550,50.0
-5.0,50.0,195,-5.0,-10.0,195,-10.0,552,50.0
16.666666666666668,50.0,196,3.3333333333333335,50.0,196,10.0,555,50.0
-2.5,50.0,197,-2.5,-5.0,197,-5.0,557,50.0
-5.0,50.0,198,-5.0,-10.0,198,-10.0,559,50.0
-1.6666666666666667,50.0,199,-1.6666666666666667,-5.0,199,-5.0,562,50.0
3.3333333333333335,50.0,200,16.666666666666668,10.0,200,50.0,565,50.0
2.5,50.0,201,12.5,10.0,201,50.0,569,50.0
-5.0,50.0,202,-5.0,-10.0,202,-10.0,571,50.0
16.666666666666668,50.0,203,3.3333333333333335,50.0,203,10.0,574,50.0
-1.6666666666666667,50.0,204,-1.6666666666666667,-5.0,204,-5.0,577,50.0
3.3333333333333335,50.0,205,16.666666666666668,10.0,205,50.0,580,50.0
16.666666666666668,50.0,206,3.3333333333333335,50.0,206,10.0,583,50.0
3.3333333333333335,50.0,207,16.666666666666668,10.0,207,50.0,586,50.0
-5.0,50.0,208,-5.0,-10.0,208,-10.0,588,50.0
-5.0,50.0,209,-5.0,-10.0,209,-10.0,590,50.0
3.3333333333333335,50.0,210,16.666666666666668,10.0,210,50.0,593,50.0
3.3333333333333335,50.0,211,16.666666666666668,10.0,211,50.0,596,50.0
-1.6666666666666667,50.0,212,-1.6666666666666667,-5.0,212,-5.0,599,50.0
3.3333333333333335,50.0,213,16.666666666666668,10.0,213,50.0,602,50.0
3.3333333333333335,50.0,214,16.666666666666668,10.0,214,50.0,605,50.0
3.3333333333333335,50.0,215,16.666666666666668,10.0,215,50.0,608,50.0
16.666666666666668,50.0,216,3.3333333333333335,50.0,216,10.0,611,50.0
-1.6666666666666667,50.0,217,-1.6666666666666667,-5.0,217,-5.0,614,50.0
-5.0,50.0,218,-5.0,-10.0,218,-10.0,616,50.0
16.666666666666668,50.0,219,3.3333333333333335,50.0,219,10.0,619,50.0
16.666666666666668,50.0,220,3.3333333333333335,50.0,220,10.0,622,50.0
3.3333333333333335,50.0,221,16.666666666666668,10.0,221,50.0,625,50.0
3.3333333333333335,50.0,222,16.666666666666668,10.0,222,50.0,628,50.0
5.0,50.0,223,25.0,10.0,223,50.0,630,50.0
5.0,50.0,224,25.0,10.0,224,50.0,632,50.0
16.666666666666668,50.0,225,3.3333333333333335,50.0,225,10.0,635,50.0
3.3333333333333335,50.0,226,16.666666666666668,10.0,226,50.0,638,50.0
5.0,50.0,227,25.0,10.0,227,50.0,640,50.0
5.0,50.0,228,25.0,10.0,228,50.0,642,50.0
3.3333333333333335,50.0,229,16.666666666666668,10.0,229,50.0,645,50.0
3.3333333333333335,50.0,230,16.666666666666668,10.0,230,50.0,648,50.0
-1.6666666666666667,50.0,231,-1.6666666666666667,-5.0,231,-5.0,651,50.0
3.3333333333333335,50.0,232,16.666666666666668,10.0,232,50.0,654,50.0
5.0,50.0,233,25.0,10.0,233,50.0,656,50.0
5.0,50.0,234,25.0,10.0,234,50.0,658,50.0
5.0,50.0,235,25.0,10.0,235,50.0,660,50.0
5.0,50.0,236,25.0,10.0,236,50.0,662,50.0
5.0,50.0,237,25.0,10.0,237,50.0,664,50.0
5.0,50.0,238,25.0,10.0,238,50.0,666,50.0
5.0,50.0,239,25.0,10.0,239,50.0,668,50.0
5.0,50.0,240,25.0,10.0,240,50.0,670,50.0
3.3333333333333335,50.0,241,16.666666666666668,10.0,241,50.0,673,50.0
5.0,50.0,242,25.0,10.0,242,50.0,675,50.0
5.0,50.0,243,25.0,10.0,243,50.0,677,50.0
3.3333333333333335,50.0,244,16.666666666666668,10.0,244,50.0,680,50.0
16.666666666666668,50.0,245,3.3333333333333335,50.0,245,10.0,683,50.0
5.0,50.0,246,25.0,10.0,246,50.0,685,50.0
3.3333333333333335,50.0,247,16.666666666666668,10.0,247,50.0,688,50.0
5.0,50.0,248,25.0,10.0,248,50.0,690,50.0
3.3333333333333335,50.0,249,16.666666666666668,10.0,249,50.0,693,50.0
3.3333333333333335,50.0,250,16.666666666666668,10.0,250,50.0,696,50.0
5.0,50.0,251,25.0,10.0,251,50.0,698,50.0
5.0,50.0,252,25.0,10.0,252,50.0,700,50.0
5.0,50.0,253,25.0,10.0,253,50.0,702,50.0
3.3333333333333335,50.0,254,16.666666666666668,10.0,254,50.0,705,50.0
5.0,50.0,255,25.0,10.0,255,50.0,707,50.0
-2.5,50.0,256,-2.5,-5.0,256,-5.0,709,50.0
5.0,50.0,257,25.0,10.0,257,50.0,711,50.0
16.666666666666668,50.0,258,3.3333333333333335,50.0,258,10.0,714,50.0
5.0,50.0,259,25.0,10.0,259,50.0,716,50.0
5.0,50.0,260,25.0,10.0,260,50.0,718,50.0
5.0,50.0,261,25.0,10.0,261,50.0,720,50.0
3.3333333333333335,50.0,262,16.666666666666668,10.0,262,50.0,723,50.0
25.0,50.0,263,5.0,50.0,263,10.0,725,50.0
5.0,50.0,264,25.0,10.0,264,50.0,727,50.0
5.0,50.0,265,25.0,10.0,265,50.0,729,50.0
5.0,50.0,266,25.0,10.0,266,50.0,731,50.0
3.3333333333333335,50.0,267,16.666666666666668,10.0,267,50.0,734,50.0
5.0,50.0,268,25.0,10.0,268,50.0,736,50.0
16.666666666666668,50.0,269,3.3333333333333335,50.0,269,10.0,739,50.0
5.0,50.0,270,25.0,10.0,270,50.0,741,50.0
-2.5,50.0,271,-2.5,-5.0,271,-5.0,743,50.0
-2.5,50.0,272,-2.5,-5.0,272,-5.0,745,50.0
3.3333333333333335,50.0,273,16.666666666666668,10.0,273,50.0,748,50.0
16.666666666666668,50.0,274,3.3333333333333335,50.0,274,10.0,751,50.0
-5.0,50.0,275,-5.0,-10.0,275,-10.0,753,50.0
5.0,50.0,276,25.0,10.0,276,50.0,755,50.0
3.3333333333333335,50.0,277,16.666666666666668,10.0,277,50.0,758,50.0
5.0,50.0,278,25.0,10.0,278,50.0,760,50.0
5.0,50.0,279,25.0,10.0,279,50.0,762,50.0
3.3333333333333335,50.0,280,16.666666666666668,10.0,280,50.0,765,50.0
3.3333333333333335,50.0,281,16.666666666666668,10.0,281,50.0,768,50.0
5.0,50.0,282,25.0,10.0,282,50.0,770,50.0
5.0,50.0,283,25.0,10.0,283,50.0,772,50.0
5.0,50.0,284,25.0,10.0,284,50.0,774,50.0
-2.5,50.0,285,-2.5,-5.0,285,-5.0,776,50.0
3.3333333333333335,50.0,286,16.666666666666668,10.0,286,50.0,779,50.0
5.0,50.0,287,25.0,10.0,287,50.0,781,50.0
3.3333333333333335,50.0,288,16.666666666666668,10.0,288,50.0,784,50.0
5.0,50.0,289,25.0,10.0,289,50.0,786,50.0
5.0,50.0,290,25.0,10.0,290,50.0,788,50.0
3.3333333333333335,50.0,291,16.666666666666668,10.0,291,50.0,791,50.0
5.0,50.0,292,25.0,10.0,292,50.0,793,50.0
-1.6666666666666667,50.0,293,-1.6666666666666667,-5.0,293,-5.0,796,50.0
5.0,50.0,294,25.0,10.0,294,50.0,798,50.0
3.3333333333333335,50.0,295,16.666666666666668,10.0,295,50.0,801,50.0
5.0,50.0,296,25.0,10.0,296,50.0,803,50.0
5.0,50.0,297,25.0,10.0,297,50.0,805,50.0
5.0,50.0,298,25.0,10.0,298,50.0,807,50.0
5.0,50.0,299,25.0,10.0,299,50.0,809,50.0
5.0,50.0,300,25.0,10.0,300,50.0,811,50.0
5.0,50.0,301,25.0,10.0,301,50.0,813,50.0
3.3333333333333335,50.0,302,16.666666666666668,10.0,302,50.0,816,50.0
5.0,50.0,303,25.0,10.0,303,50.0,818,50.0
3.3333333333333335,50.0,304,16.666666666666668,10.0,304,50.0,821,50.0
3.3333333333333335,50.0,305,16.666666666666668,10.0,305,50.0,824,50.0
5.0,50.0,306,25.0,10.0,306,50.0,826,50.0
5.0,50.0,307,25.0,10.0,307,50.0,828,50.0
5.0,50.0,308,25.0,10.0,308,50.0,830,50.0
5.0,50.0,309,25.0,10.0,309,50.0,832,50.0
5.0,50.0,310,25.0,10.0,310,50.0,834,50.0
5.0,50.0,311,25.0,10.0,311,50.0,836,50.0
5.0,50.0,312,25.0,10.0,312,50.0,838,50.0
5.0,50.0,313,25.0,10.0,313,50.0,840,50.0
3.3333333333333335,50.0,314,16.666666666666668,10.0,314,50.0,843,50.0
5.0,50.0,315,25.0,10.0,315,50.0,845,50.0
-1.6666666666666667,50.0,316,-1.6666666666666667,-5.0,316,-5.0,848,50.0
25.0,50.0,317,5.0,50.0,317,10.0,850,50.0
-2.5,50.0,318,-2.5,-5.0,318,-5.0,852,50.0
-2.5,50.0,319,-2.5,-5.0,319,-5.0,854,50.0
5.0,50.0,320,25.0,10.0,320,50.0,856,50.0
3.3333333333333335,50.0,321,16.666666666666668,10.0,321,50.0,859,50.0
-2.5,50.0,322,-2.5,-5.0,322,-5.0,861,50.0
5.0,50.0,323,25.0,10.0,323,50.0,863,50.0
5.0,50.0,324,25.0,10.0,324,50.0,865,50.0
5.0,50.0,325,25.0,10.0,325,50.0,867,50.0
3.3333333333333335,50.0,326,16.666666666666668,10.0,326,50.0,870,50.0
5.0,50.0,327,25.0,10.0,327,50.0,872,50.0
-2.5,50.0,328,-2.5,-5.0,328,-5.0,874,50.0
-2.5,50.0,329,-2.5,-5.0,329,-5.0,876,50.0
-2.5,50.0,330,-2.5,-5.0,330,-5.0,878,50.0
-2.5,50.0,331,-2.5,-5.0,331,-5.0,880,50.0
-2.5,50.0,332,-2.5,-5.0,332,-5.0,882,50.0
5.0,50.0,333,25.0,10.0,333,50.0,884,50.0
5.0,50.0,334,25.0,10.0,334,50.0,886,50.0
-2.5,50.0,335,-2.5,-5.0,335,-5.0,888,50.0
5.0,50.0,336,25.0,10.0,336,50.0,890,50.0
3.3333333333333335,50.0,337,16.666666666666668,10.0,337,50.0,893,50.0
16.666666666666668,50.0,338,3.3333333333333335,50.0,338,10.0,896,50.0
-2.5,50.0,339,-2.5,-5.0,339,-5.0,898,50.0
-2.5,50.0,340,-2.5,-5.0,340,-5.0,900,50.0
-2.5,50.0,341,-2.5,-5.0,341,-5.0,902,50.0
-2.5,50.0,342,-2.5,-5.0,342,-5.0,904,50.0
25.0,50.0,343,5.0,50.0,343,10.0,906,50.0
-2.5,50.0,344,-2.5,-5.0,344,-5.0,908,50.0
-2.5,50.0,345,-2.5,-5.0,345,-5.0,910,50.0
-2.5,50.0,346,-2.5,-5.0,346,-5.0,912,50.0
-2.5,50.0,347,-2.5,-5.0,347,-5.0,914,50.0
25.0,50.0,348,5.0,50.0,348,10.0,916,50.0
-2.5,50.0,349,-2.5,-5.0,349,-5.0,918,50.0
-2.5,50.0,350,-2.5,-5.0,350,-5.0,920,50.0
-2.5,50.0,351,-2.5,-5.0,351,-5.0,922,50.0
-2.5,50.0,352,-2.5,-5.0,352,-5.0,924,50.0
-2.5,50.0,353,-2.5,-5.0,353,-5.0,926,50.0
-2.5,50.0,354,-2.5,-5.0,354,-5.0,928,50.0
16.666666666666668,50.0,355,3.3333333333333335,50.0,355,10.0,931,50.0
16.666666666666668,50.0,356,3.3333333333333335,50.0,356,10.0,934,50.0
-2.5,50.0,357,-2.5,-5.0,357,-5.0,936,50.0
-2.5,50.0,358,-2.5,-5.0,358,-5.0,938,50.0
3.3333333333333335,50.0,359,16.666666666666668,10.0,359,50.0,941,50.0
-2.5,50.0,360,-2.5,-5.0,360,-5.0,943,50.0
-2.5,50.0,361,-2.5,-5.0,361,-5.0,945,50.0
-2.5,50.0,362,-2.5,-5.0,362,-5.0,947,50.0
-2.5,50.0,363,-2.5,-5.0,363,-5.0,949,50.0
-2.5,50.0,364,-2.5,-5.0,364,-5.0,951,50.0
25.0,50.0,365,5.0,50.0,365,10.0,953,50.0
25.0,50.0,366,5.0,50.0,366,10.0,955,50.0
3.3333333333333335,50.0,367,16.666666666666668,10.0,367,50.0,958,50.0
-2.5,50.0,368,-2.5,-5.0,368,-5.0,960,50.0
16.666666666666668,50.0,369,3.3333333333333335,50.0,369,10.0,963,50.0
25.0,50.0,370,5.0,50.0,370,10.0,965,50.0
-2.5,50.0,371,-2.5,-5.0,371,-5.0,967,50.0
16.666666666666668,50.0,372,3.3333333333333335,50.0,372,10.0,970,50.0
-2.5,50.0,373,-2.5,-5.0,373,-5.0,972,50.0
-2.5,50.0,374,-2.5,-5.0,374,-5.0,974,50.0
-2.5,50.0,375,-2.5,-5.0,375,-5.0,976,50.0
-2.5,50.0,376,-2.5,-5.0,376,-5.0,978,50.0
16.666666666666668,50.0,377,3.3333333333333335,50.0,377,10.0,981,50.0
16.666666666666668,50.0,378,3.3333333333333335,50.0,378,10.0,984,50.0
-2.5,50.0,379,-2.5,-5.0,379,-5.0,986,50.0
25.0,50.0,380,5.0,50.0,380,10.0,988,50.0
