mean-path-return_agent_1,episodes,total-samples,max-path-return_agent_1,mean-path-return_agent_0,episode_reward,last-path-return_agent_0,last-path-return_agent_1,max-path-return_agent_0
-5.0,136,391,50.0,-5.0,136,-10.0,-10.0,50.0
3.3333333333333335,137,394,50.0,16.666666666666668,137,50.0,10.0,50.0
3.3333333333333335,138,397,50.0,16.666666666666668,138,50.0,10.0,50.0
-1.6666666666666667,139,400,50.0,-1.6666666666666667,139,-5.0,-5.0,50.0
3.3333333333333335,140,403,50.0,16.666666666666668,140,50.0,10.0,50.0
-2.5,141,405,50.0,-2.5,141,-5.0,-5.0,50.0
16.666666666666668,142,408,50.0,3.3333333333333335,142,10.0,50.0,50.0
3.3333333333333335,143,411,50.0,16.666666666666668,143,50.0,10.0,50.0
16.666666666666668,144,414,50.0,3.3333333333333335,144,10.0,50.0,50.0
3.3333333333333335,145,417,50.0,16.666666666666668,145,50.0,10.0,50.0
3.3333333333333335,146,420,50.0,16.666666666666668,146,50.0,10.0,50.0
16.666666666666668,147,423,50.0,3.3333333333333335,147,10.0,50.0,50.0
-1.6666666666666667,148,426,50.0,-1.6666666666666667,148,-5.0,-5.0,50.0
16.666666666666668,149,429,50.0,3.3333333333333335,149,10.0,50.0,50.0
16.666666666666668,150,432,50.0,3.3333333333333335,150,10.0,50.0,50.0
16.666666666666668,151,435,50.0,3.3333333333333335,151,10.0,50.0,50.0
-1.6666666666666667,152,438,50.0,-1.6666666666666667,152,-5.0,-5.0,50.0
16.666666666666668,153,441,50.0,3.3333333333333335,153,10.0,50.0,50.0
5.0,154,443,50.0,25.0,154,50.0,10.0,50.0
-1.6666666666666667,155,446,50.0,-1.6666666666666667,155,-5.0,-5.0,50.0
3.3333333333333335,156,449,50.0,16.666666666666668,156,50.0,10.0,50.0
16.666666666666668,157,452,50.0,3.3333333333333335,157,10.0,50.0,50.0
16.666666666666668,158,455,50.0,3.3333333333333335,158,10.0,50.0,50.0
-1.6666666666666667,159,458,50.0,-1.6666666666666667,159,-5.0,-5.0,50.0
16.666666666666668,160,461,50.0,3.3333333333333335,160,10.0,50.0,50.0
16.666666666666668,161,464,50.0,3.3333333333333335,161,10.0,50.0,50.0
-1.6666666666666667,162,467,50.0,-1.6666666666666667,162,-5.0,-5.0,50.0
3.3333333333333335,163,470,50.0,16.666666666666668,163,50.0,10.0,50.0
16.666666666666668,164,473,50.0,3.3333333333333335,164,10.0,50.0,50.0
3.3333333333333335,165,476,50.0,16.666666666666668,165,50.0,10.0,50.0
-5.0,166,478,50.0,-5.0,166,-10.0,-10.0,50.0
16.666666666666668,167,481,50.0,3.3333333333333335,167,10.0,50.0,50.0
3.3333333333333335,168,484,50.0,16.666666666666668,168,50.0,10.0,50.0
16.666666666666668,169,487,50.0,3.3333333333333335,169,10.0,50.0,50.0
3.3333333333333335,170,490,50.0,16.666666666666668,170,50.0,10.0,50.0
3.3333333333333335,171,493,50.0,16.666666666666668,171,50.0,10.0,50.0
25.0,172,495,50.0,5.0,172,10.0,50.0,50.0
-2.5,173,497,50.0,-2.5,173,-5.0,-5.0,50.0
-1.6666666666666667,174,500,50.0,-1.6666666666666667,174,-5.0,-5.0,50.0
16.666666666666668,175,503,50.0,3.3333333333333335,175,10.0,50.0,50.0
16.666666666666668,176,506,50.0,3.3333333333333335,176,10.0,50.0,50.0
3.3333333333333335,177,509,50.0,16.666666666666668,177,50.0,10.0,50.0
16.666666666666668,178,512,50.0,3.3333333333333335,178,10.0,50.0,50.0
16.666666666666668,179,515,50.0,3.3333333333333335,179,10.0,50.0,50.0
16.666666666666668,180,518,50.0,3.3333333333333335,180,10.0,50.0,50.0
-1.6666666666666667,181,521,50.0,-1.6666666666666667,181,-5.0,-5.0,50.0
16.666666666666668,182,524,50.0,3.3333333333333335,182,10.0,50.0,50.0
3.3333333333333335,183,527,50.0,16.666666666666668,183,50.0,10.0,50.0
3.3333333333333335,184,530,50.0,16.666666666666668,184,50.0,10.0,50.0
16.666666666666668,185,533,50.0,3.3333333333333335,185,10.0,50.0,50.0
3.3333333333333335,186,536,50.0,16.666666666666668,186,50.0,10.0,50.0
3.3333333333333335,187,539,50.0,16.666666666666668,187,50.0,10.0,50.0
3.3333333333333335,188,542,50.0,16.666666666666668,188,50.0,10.0,50.0
3.3333333333333335,189,545,50.0,16.666666666666668,189,50.0,10.0,50.0
-1.6666666666666667,190,548,50.0,-1.6666666666666667,190,-5.0,-5.0,50.0
5.0,191,550,50.0,25.0,191,50.0,10.0,50.0
3.3333333333333335,192,553,50.0,16.666666666666668,192,50.0,10.0,50.0
16.666666666666668,193,556,50.0,3.3333333333333335,193,10.0,50.0,50.0
16.666666666666668,194,559,50.0,3.3333333333333335,194,10.0,50.0,50.0
-1.6666666666666667,195,562,50.0,-1.6666666666666667,195,-5.0,-5.0,50.0
16.666666666666668,196,565,50.0,3.3333333333333335,196,10.0,50.0,50.0
16.666666666666668,197,568,50.0,3.3333333333333335,197,10.0,50.0,50.0
3.3333333333333335,198,571,50.0,16.666666666666668,198,50.0,10.0,50.0
16.666666666666668,199,574,50.0,3.3333333333333335,199,10.0,50.0,50.0
-1.6666666666666667,200,577,50.0,-1.6666666666666667,200,-5.0,-5.0,50.0
3.3333333333333335,201,580,50.0,16.666666666666668,201,50.0,10.0,50.0
3.3333333333333335,202,583,50.0,16.666666666666668,202,50.0,10.0,50.0
3.3333333333333335,203,586,50.0,16.666666666666668,203,50.0,10.0,50.0
3.3333333333333335,204,589,50.0,16.666666666666668,204,50.0,10.0,50.0
-1.6666666666666667,205,592,50.0,-1.6666666666666667,205,-5.0,-5.0,50.0
3.3333333333333335,206,595,50.0,16.666666666666668,206,50.0,10.0,50.0
-1.6666666666666667,207,598,50.0,-1.6666666666666667,207,-5.0,-5.0,50.0
-1.6666666666666667,208,601,50.0,-1.6666666666666667,208,-5.0,-5.0,50.0
-1.6666666666666667,209,604,50.0,-1.6666666666666667,209,-5.0,-5.0,50.0
16.666666666666668,210,607,50.0,3.3333333333333335,210,10.0,50.0,50.0
-1.6666666666666667,211,610,50.0,-1.6666666666666667,211,-5.0,-5.0,50.0
-1.6666666666666667,212,613,50.0,-1.6666666666666667,212,-5.0,-5.0,50.0
-1.6666666666666667,213,616,50.0,-1.6666666666666667,213,-5.0,-5.0,50.0
-1.6666666666666667,214,619,50.0,-1.6666666666666667,214,-5.0,-5.0,50.0
-1.6666666666666667,215,622,50.0,-1.6666666666666667,215,-5.0,-5.0,50.0
-1.6666666666666667,216,625,50.0,-1.6666666666666667,216,-5.0,-5.0,50.0
-1.6666666666666667,217,628,50.0,-1.6666666666666667,217,-5.0,-5.0,50.0
-1.6666666666666667,218,631,50.0,-1.6666666666666667,218,-5.0,-5.0,50.0
-1.6666666666666667,219,634,50.0,-1.6666666666666667,219,-5.0,-5.0,50.0
-1.6666666666666667,220,637,50.0,-1.6666666666666667,220,-5.0,-5.0,50.0
-1.6666666666666667,221,640,50.0,-1.6666666666666667,221,-5.0,-5.0,50.0
-2.5,222,642,50.0,-2.5,222,-5.0,-5.0,50.0
-1.6666666666666667,223,645,50.0,-1.6666666666666667,223,-5.0,-5.0,50.0
-1.6666666666666667,224,648,50.0,-1.6666666666666667,224,-5.0,-5.0,50.0
-5.0,225,650,50.0,-5.0,225,-10.0,-10.0,50.0
-1.6666666666666667,226,653,50.0,-1.6666666666666667,226,-5.0,-5.0,50.0
-1.6666666666666667,227,656,50.0,-1.6666666666666667,227,-5.0,-5.0,50.0
-1.6666666666666667,228,659,50.0,-1.6666666666666667,228,-5.0,-5.0,50.0
